No.,Symbol,Company Name,Market Cap,Stock Price,% Change,Revenue
"1953","530377","Nila Infrastructures Limited","3.56B","9.05","-0.11%","3.32B"
"1954","526407","Hampton Sky Realty Limited","3.56B","13.36","-0.52%","243.46M"
"1955","500267","Majestic Auto Limited","3.55B","341.00","-2.11%","606.25M"
"1956","530977","Shri Keshav Cements and Infra Limited","3.54B","201.95","0.98%","1.43B"
"1957","511634","Axentra Corp Limited","3.54B","364.50","-","1.04M"
"1958","536264","Tiger Logistics (India) Limited","3.53B","31.46","-5.33%","5.46B"
"1959","503722","Banswara Syntex Limited","3.53B","103.00","-0.34%","13.30B"
"1960","543998","Valiant Laboratories Limited","3.51B","64.63","0.28%","1.86B"
"1961","533270","Bedmutha Industries Limited","3.51B","111.50","-2.32%","12.30B"
"1962","507265","Emerald Leisures Limited","3.50B","194.80","-4.06%","149.98M"
"1963","542770","Alphalogic Techsys Limited","3.49B","58.95","0.49%","635.66M"
"1964","514274","Varvee Global Limited","3.49B","135.30","0.22%","410.98M"
"1965","544626","Exato Technologies Limited","3.48B","345.60","-0.39%","1.24B"
"1966","544361","Covance Softsol Limited","3.48B","157.01","5.00%","-"
"1967","533218","Emami Realty Limited","3.47B","79.00","2.04%","860.55M"
"1968","524480","Riddhi Siddhi Gluco Biols Limited","3.46B","485.05","13.07%","2.59B"
"1969","544513","Dev Accelerator Limited","3.45B","38.65","-1.35%","2.07B"
"1970","500166","Goodricke Group Limited","3.45B","159.50","-2.33%","8.07B"
"1971","532694","Bartronics India Limited","3.44B","11.44","3.06%","388.42M"
"1972","532907","IL&FS Engineering and Construction Company Limited","3.44B","26.20","0.15%","2.66B"
"1973","543901","Robust Hotels Limited","3.44B","201.50","-1.95%","1.42B"
"1974","590025","Ginni Filaments Limited","3.43B","40.42","-0.57%","4.36B"
"1975","513252","Jay Ushin Limited","3.42B","886.15","-3.46%","9.04B"
"1976","512595","Manbro Industries Limited","3.42B","589.50","1.29%","140.56M"
"1977","542337","Spencer's Retail Limited","3.42B","37.92","-0.55%","17.90B"
"1978","543327","Exxaro Tiles Limited","3.42B","7.80","0.39%","3.08B"
"1979","526159","Nikhil Adhesives Limited","3.41B","74.26","-0.99%","5.30B"
"1980","517286","RNIT Al Solutions Limited","3.41B","45.58","-2.90%","-"
"1981","522017","Fluidomat Limited","3.41B","691.45","-1.26%","663.76M"
"1982","531676","Emrock Corporation Limited","3.40B","214.80","-1.96%","10.98M"
"1983","542285","Axita Cotton Limited","3.40B","9.36","-4.98%","4.49B"
"1984","532649","Nectar Lifesciences Limited","3.40B","17.34","-4.99%","16.70B"
"1985","544023","Kalyani Cast-Tech Limited","3.39B","471.95","-0.89%","1.61B"
"1986","543911","Atal Realtech Limited","3.38B","27.14","1.34%","941.49M"
"1987","530215","Kings Infra Ventures Limited","3.38B","138.35","3.98%","1.43B"
"1988","517273","S&S Power Switchgear Limited","3.38B","273.50","-3.03%","2.15B"
"1989","505850","Mangal Credit and Fincorp Limited","3.37B","164.45","3.43%","563.67M"
"1990","544564","Om Freight Forwarders Limited","3.36B","99.50","4.24%","4.48B"
"1991","517449","Magna Electro Castings Limited","3.36B","793.30","-1.17%","1.90B"
"1992","505750","Jost's Engineering Company Limited","3.35B","283.45","-0.37%","2.29B"
"1993","543943","Asarfi Hospital Limited","3.32B","168.70","-0.18%","1.47B"
"1994","590031","De Nora India Limited","3.32B","624.95","-0.70%","1.02B"
"1995","538961","Genus Paper & Boards Limited","3.32B","13.12","3.31%","9.41B"
"1996","542655","Vikas Lifecare Limited","3.31B","1.800","0.56%","4.80B"
"1997","539518","Uday Jewellery Industries Limited","3.31B","135.35","-0.55%","4.32B"
"1998","532774","Inspirisys Solutions Limited","3.30B","83.27","-2.05%","4.04B"
"1999","539984","Hindusthan Urban Infrastructure Limited","3.30B","2,289.35","1.39%","4.11B"
"2000","530145","Kisan Mouldings Limited","3.30B","27.62","0.22%","2.63B"
"2001","532797","Autoline Industries Limited","3.30B","72.63","-1.48%","6.76B"
"2002","501295","Industrial Investment Trust Limited","3.29B","146.05","-2.63%","51.56M"
"2003","506528","Keltech Energies Limited","3.29B","3,491.25","-4.92%","5.19B"
"2004","526747","P G Foils Limited","3.28B","264.35","-0.06%","4.19B"
"2005","533608","RDB Rasayans Limited","3.28B","184.75","1.15%","1.19B"
"2006","543531","Tierra Agrotech Limited","3.28B","51.80","0.99%","816.63M"
"2007","544670","Bai-Kakaji Polymers Limited","3.28B","186.60","3.38%","3.26B"
"2008","514286","Ashima Limited","3.26B","17.83","3.66%","17.30M"
"2009","539927","Likhami Consulting Limited","3.26B","327.65","5.00%","7.18M"
"2010","544435","Adcounty Media India Limited","3.25B","144.65","2.37%","727.25M"
"2011","532713","Sakuma Exports Limited","3.25B","2.040","-0.97%","18.40B"
"2012","544547","Jinkushal Industries Limited","3.24B","83.34","-2.10%","3.83B"
"2013","502937","Kesoram Industries Limited","3.24B","10.44","4.93%","2.94B"
"2014","543210","Aarti Surfactants Limited","3.23B","364.65","-3.15%","7.60B"
"2015","532344","SoftSol India Limited","3.23B","219.00","-0.32%","132.47M"
"2016","539854","Halder Venture Limited","3.23B","259.40","5.00%","7.04B"
"2017","523371","Mawana Sugars Limited","3.22B","83.66","1.30%","15.11B"
"2018","540757","Sheetal Cool Products Limited","3.21B","306.05","4.88%","3.03B"
"2019","544100","Nova Agritech Limited","3.21B","35.79","-1.16%","3.09B"
"2020","526443","Artificial Electronics Intelligent Material Limited","3.20B","119.60","-2.41%","611.99M"
"2021","511754","Shalibhadra Finance Limited","3.19B","103.20","-1.24%","327.63M"
"2022","524634","Alufluoride Limited","3.18B","408.95","0.21%","2.00B"
"2023","512103","Nidhi Granites Limited","3.18B","399.00","2.84%","572.22M"
"2024","509162","Indag Rubber Limited","3.17B","120.90","2.07%","2.08B"
"2025","544656","HRS Aluglaze Limited","3.16B","169.60","1.98%","421.09M"
"2026","543364","Markolines Pavement Technologies Limited","3.16B","143.50","-0.62%","3.52B"
"2027","532628","3i Infotech Limited","3.15B","15.19","0.13%","7.14B"
"2028","543464","Maruti Interior Products Limited","3.14B","207.05","2.00%","581.45M"
"2029","505854","TRF Limited","3.14B","285.00","-2.68%","961.78M"
"2030","533167","Coromandel Engineering Company Limited","3.14B","89.90","4.96%","357.80M"
"2031","500189","NDL Ventures Limited","3.12B","92.10","1.00%","-2.76M"
"2032","524444","Evexia Lifecare Limited","3.12B","1.710","4.27%","1.11B"
"2033","531739","Gennex Laboratories Limited","3.10B","13.65","-0.73%","1.49B"
"2034","544249","Shree Tirupati Balajee Agro Trading Company Limited","3.10B","38.95","-0.61%","5.48B"
"2035","540775","Khadim India Limited","3.10B","173.20","2.39%","4.01B"
"2036","544141","Pune E - Stock Broking Limited","3.10B","198.30","-0.88%","530.18M"
"2037","531727","Menon Pistons Limited","3.10B","61.37","-0.98%","2.74B"
"2038","509470","Bombay Oxygen Investments Limited","3.10B","20,636.7","-0.31%","-95.76M"
"2039","544424","Globe Civil Projects Limited","3.08B","51.33","0.85%","-"
"2040","538987","Talbros Engineering Limited","3.08B","611.10","-3.62%","4.93B"
"2041","543251","Ravinder Heights Limited","3.07B","49.46","-1.10%","554.14M"
"2042","506525","Kanoria Chemicals & Industries Limited","3.07B","70.79","0.81%","15.88B"
"2043","501831","Coastal Corporation Limited","3.06B","45.75","2.26%","6.84B"
"2044","531364","Ekansh Concepts Limited","3.06B","200.35","4.54%","342.37M"
"2045","521113","Suditi Industries Limited","3.06B","73.61","2.49%","1.28B"
"2046","526873","Rajasthan Securities Limited","3.06B","39.06","-4.19%","642.38M"
"2047","540956","Bhatia Communications & Retail (India) Limited","3.05B","23.46","4.41%","4.76B"
"2048","539788","Khemani Distributors & Marketing Limited","3.05B","132.90","3.83%","1.09B"
"2049","539141","UFO Moviez India Limited","3.04B","79.10","-0.10%","4.53B"
"2050","532934","PPAP Automotive Limited","3.04B","215.05","-0.32%","5.40B"
"2051","500074","BPL Limited","3.02B","62.10","-2.77%","773.72M"
"2052","540796","Ratnabhumi Developers Limited","3.01B","219.75","-0.02%","1.20B"
"2053","500467","Harrisons Malayalam Limited","3.01B","163.10","0.84%","5.30B"
"2054","500890","Modi Rubber Limited","3.01B","120.10","-3.73%","322.62M"
"2055","532989","Bafna Pharmaceuticals Limited","3.01B","128.55","1.94%","1.42B"
"2056","514175","Vardhman Polytex Limited","3.01B","6.55","19.74%","2.78B"
"2057","541701","Supershakti Metaliks Limited","3.00B","260.00","-1.89%","7.18B"
"2058","530457","GTT Data Solutions Limited","3.00B","71.59","-0.89%","717.48M"
"2059","522105","Birla Precision Technologies Limited","2.99B","43.20","-2.24%","2.34B"
"2060","543264","Nureca Limited","2.98B","310.95","5.00%","1.30B"
"2061","544369","Beezaasan Explotech Limited","2.97B","239.90","4.33%","2.14B"
"2062","543799","S. V. J. Enterprises Limited","2.97B","533.50","-4.90%","28.18M"
"2063","532666","FCS Software Solutions Limited","2.96B","1.720","-1.15%","345.79M"
"2064","500313","Oil Country Tubular Limited","2.95B","56.82","-5.96%","1.10B"
"2065","543962","D.P. Wires Limited","2.94B","190.95","1.46%","5.49B"
"2066","504058","Indo National Limited","2.94B","383.60","-3.00%","4.58B"
"2067","538537","Omansh Enterprises Limited","2.94B","167.55","-","1.23M"
"2068","539917","Nagarjuna Fertilizers and Chemicals Limited","2.94B","4.770","1.27%","-1.68B"
"2069","512149","Avance Technologies Limited","2.93B","1.550","-4.91%","1.60B"
"2070","538970","Wardwizard Innovations & Mobility Limited","2.92B","7.24","19.87%","2.67B"
"2071","544272","Shiv Texchem Limited","2.92B","131.00","1.55%","26.74B"
"2072","544213","Aelea Commodities Limited","2.92B","143.15","-1.07%","2.68B"
"2073","523373","Mini Diamonds India Limited","2.92B","24.27","-1.90%","4.63B"
"2074","512393","Shardul Securities Limited","2.91B","33.88","0.39%","-686.71M"
"2075","512026","Vega Jewellers Limited","2.90B","285.30","4.99%","4.24B"
"2076","543391","Suyog Gurbaxani Funicular Ropeways Limited","2.88B","118.75","0.17%","573.86M"
"2077","544191","Purple Finance Limited","2.88B","54.14","1.75%","180.45M"
"2078","539841","Lancer Container Lines Limited","2.86B","11.44","-2.56%","5.25B"
"2079","532712","Reliance Communications Limited","2.86B","1.050","-0.94%","3.43B"
"2080","532039","Zenotech Laboratories Limited","2.86B","46.83","1.36%","403.29M"
"2081","543915","Pavna Industries Limited","2.85B","20.07","-5.64%","2.80B"
"2082","532707","Dynemic Products Limited","2.85B","228.15","-1.62%","3.73B"
"2083","543939","Kaka Industries Limited","2.85B","208.50","-1.91%","2.27B"
"2084","544551","Bhavik Enterprises Limited","2.85B","139.90","5.11%","5.68B"
"2085","532776","Shivam Autotech Limited","2.84B","22.24","0.18%","4.26B"
"2086","544230","Saraswati Saree Depot Limited","2.84B","72.35","0.31%","6.72B"
"2087","532807","Cineline India Limited","2.84B","83.05","-","2.26B"
"2088","538476","Capital Trade Links Limited","2.83B","22.63","1.75%","137.76M"
"2089","500213","International Travel House Limited","2.83B","354.30","-4.69%","2.35B"
"2090","544453","Monarch Surveyors and Engineering Consultants Limited","2.83B","196.10","-1.85%","1.77B"
"2091","539894","Madhav Infra Projects Limited","2.83B","10.49","0.58%","6.50B"
"2092","532853","Asahi Songwon Colors Limited","2.82B","239.15","-0.91%","5.57B"
"2093","537291","Nath Bio-Genes (India) Limited","2.81B","148.50","0.99%","4.17B"
"2094","544335","B.R.Goyal Infrastructure Limited","2.81B","118.00","1.72%","6.39B"
"2095","522273","Ahmedabad Steelcraft Limited","2.81B","186.15","-2.03%","2.41B"
"2096","522292","Candour Techtex Limited","2.80B","144.45","-0.28%","1.44B"
"2097","531400","Almondz Global Securities Limited","2.79B","17.53","-2.29%","1.47B"
"2098","500069","Quest Capital Markets Limited","2.79B","275.65","-3.35%","261.65M"
"2099","531373","The Byke Hospitality Limited","2.79B","53.29","-0.41%","1.04B"
"2100","538685","Shemaroo Entertainment Limited","2.78B","105.80","0.95%","6.52B"
"2101","533192","K.C.P. Sugar and Industries Corporation Limited","2.77B","24.79","0.65%","2.77B"
"2102","526169","Multibase India Limited","2.76B","218.95","0.44%","683.85M"
"2103","538882","Emerald Finance Limited","2.76B","77.97","-0.08%","278.73M"
"2104","500259","Lyka Labs Limited","2.75B","77.80","1.75%","1.33B"
"2105","532320","Vaarad Ventures Limited","2.75B","11.02","-4.42%","1.00M"
"2106","526217","Hitech Corporation Limited","2.75B","160.20","-1.11%","6.02B"
"2107","500464","UCAL Limited","2.74B","129.20","19.96%","8.08B"
"2108","531082","Alankit Limited","2.74B","10.10","0.30%","3.37B"
"2109","540425","Shankara Building Products Limited","2.73B","112.75","-0.18%","56.27B"
"2110","524570","Poddar Pigments Limited","2.73B","257.20","-5.44%","3.60B"
"2111","526723","ntc industries limited","2.72B","187.05","0.32%","1.04B"
"2112","544637","Methodhub Software Limited","2.71B","143.85","6.24%","1.35B"
"2113","544166","Emmforce Autotech Limited","2.71B","132.00","-","1.06B"
"2114","512381","Starteck Finance Limited","2.71B","273.00","0.92%","244.70M"
"2115","532326","Intense Technologies Limited","2.70B","114.50","-2.10%","1.33B"
"2116","530677","Supreme Holdings & Hospitality (India) Limited","2.70B","69.95","1.83%","200.95M"
"2117","531412","Radix Industries (India) Limited","2.70B","176.20","2.32%","480.78M"
"2118","543284","EKI Energy Services Limited","2.70B","97.51","-0.23%","1.35B"
"2119","544568","DSM Fresh Foods Limited","2.69B","120.85","-0.94%","1.60B"
"2120","514010","Rudra Ecovation Limited","2.69B","23.52","0.51%","289.33M"
"2121","532613","VIP Clothing Limited","2.68B","31.18","0.42%","2.59B"
"2122","531658","Abate AS Industries Limited","2.68B","16.99","1.55%","972.79M"
"2123","532022","Filatex Fashions Limited","2.67B","0.300","-","1.92B"
"2124","544343","CapitalNumbers Infotech Limited","2.66B","108.65","3.48%","1.02B"
"2125","526961","Last Mile Enterprises Limited","2.66B","7.59","1.88%","23.73B"
"2126","532841","Sahyadri Industries Limited","2.66B","242.65","-4.09%","6.22B"
"2127","526415","OK Play India Limited","2.66B","7.42","-0.80%","1.70B"
"2128","500270","The Baroda Rayon Corporation Limited","2.65B","115.85","-0.60%","1.07B"
"2129","533292","A2Z Infra Engineering Limited","2.65B","14.48","-1.56%","3.60B"
"2130","539407","Generic Engineering Construction and Projects Limited","2.63B","46.21","2.94%","3.14B"
"2131","544219","VVIP Infratech Limited","2.63B","112.05","-2.99%","3.93B"
"2132","544346","RDB Real Estate Constructions Limited","2.63B","152.00","1.98%","933.43M"
"2133","523586","Indian Toners & Developers Limited","2.62B","252.05","0.02%","1.58B"
"2134","517530","Surana Telecom and Power Limited","2.60B","19.15","-0.73%","220.42M"
"2135","537800","Mangalam Industrial Finance Limited","2.58B","1.810","4.62%","36.67M"
"2136","538942","Mercantile Ventures Limited","2.58B","23.01","-3.52%","821.86M"
"2137","590072","Sundaram Brake Linings Limited","2.57B","649.40","1.93%","3.55B"
"2138","544330","Parmeshwar Metal Limited","2.57B","161.00","3.40%","15.97B"
"2139","530579","U. Y. Fincorp Limited","2.57B","13.60","-0.95%","813.24M"
"2140","544535","BharatRohan Airborne Innovations Limited","2.57B","129.00","-0.31%","453.43M"
"2141","511557","Pro Fin Capital Services Ltd.","2.56B","4.320","1.89%","610.58M"
"2142","544383","Paradeep Parivahan Limited","2.56B","160.75","-0.16%","3.82B"
"2143","542862","Shahlon Silk Industries Limited","2.54B","28.45","19.99%","2.58B"
"2144","504084","Kaycee Industries Limited","2.54B","804.35","-0.88%","560.56M"
"2145","544248","Mach Conferences and Events Limited","2.53B","120.50","1.30%","2.14B"
"2146","541352","Megastar Foods Limited","2.53B","224.00","-0.05%","4.59B"
"2147","539479","GTV Engineering Limited","2.53B","53.91","0.60%","875.37M"
"2148","540082","Riddhi Steel and Tube Limited","2.52B","304.00","-4.70%","4.83B"
"2149","532773","Global Vectra Helicorp Limited","2.52B","187.50","2.49%","5.24B"
"2150","535916","Alacrity Securities Limited","2.52B","51.48","2.12%","4.18B"
"2151","511559","Team India Guaranty Limited","2.52B","285.50","0.18%","46.16M"
"2152","542679","Dhanashree Electronics Limited","2.51B","177.00","-","1.12B"
"2153","516022","Star Paper Mills Limited","2.51B","158.95","-2.37%","4.17B"
"2154","531439","AION-TECH Solutions Limited","2.50B","47.25","-1.30%","1.04B"
"2155","544205","National Peroxide Limited","2.50B","435.80","-0.92%","2.71B"
"2156","512277","Autoriders International Limited","2.50B","756.65","2.36%","930.83M"
"2157","511208","IL&FS Investment Managers Limited","2.50B","7.97","1.53%","431.07M"
"2158","543910","AVG Logistics Limited","2.50B","164.70","-1.94%","5.58B"
"2159","512399","Sera Investments & Finance India Limited","2.50B","38.10","-0.63%","74.63M"
"2160","540175","Regency Fincorp Limited","2.49B","31.09","-0.48%","232.07M"
"2161","517246","BCC Fuba India Limited","2.49B","162.35","-4.98%","586.32M"
"2162","544080","Sayaji Hotels (Indore) Limited","2.48B","814.15","-2.50%","1.05B"
"2163","532673","K.M. Sugar Mills Limited","2.48B","26.92","-1.03%","7.02B"
"2164","531694","Rainbow Foundations Limited","2.48B","49.91","0.12%","1.76B"
"2165","532275","Landmarc Leisure Corporation Limited","2.47B","2.520","0.80%","7.94M"
"2166","544594","Game Changers Texfab Limited","2.47B","138.60","1.21%","1.18B"
"2167","544511","Karbonsteel Engineering Limited","2.46B","174.00","0.99%","3.07B"
"2168","517258","Precision Electronics Limited","2.46B","177.65","-0.95%","675.71M"
"2169","500120","Diamines and Chemicals Limited","2.46B","251.35","-1.64%","569.97M"
"2170","531279","Trishakti Industries Limited","2.46B","139.15","1.61%","129.09M"
"2171","539175","Bluegod Entertainment Limited","2.45B","4.450","-1.98%","140.42M"
"2172","543268","DRC Systems India Limited","2.45B","17.08","2.89%","750.04M"
"2173","502015","ASI Industries Limited","2.45B","27.32","3.02%","1.47B"
"2174","544124","Vibhor Steel Tubes Limited","2.44B","130.35","-0.27%","10.48B"
"2175","531399","G. G. Automotive Gears Limited","2.44B","259.40","-2.52%","-"
"2176","544112","Jasch Gauging Technologies Limited","2.44B","533.10","-4.16%","568.28M"
"2177","509715","Jay Shree Tea & Industries Limited","2.43B","84.66","-1.06%","8.55B"
"2178","511066","Sakthi Finance Limited","2.42B","37.46","3.65%","870.60M"
"2179","531041","Competent Automobiles Company Limited","2.42B","393.60","0.56%","21.90B"
"2180","544090","Sayaji Hotels (Pune) Limited","2.42B","793.85","-0.52%","-"
"2181","543737","Aveer Foods Limited","2.42B","630.00","3.28%","-"
"2182","544200","Akme Fintrade (India) Limited","2.42B","5.61","-1.58%","754.96M"
"2183","539546","Agribio Spirits Limited","2.40B","220.85","1.31%","-"
"2184","531569","Sanjivani Paranteral Limited","2.40B","195.30","0.98%","689.20M"
"2185","533227","Asian Hotels (East) Limited","2.39B","138.50","4.92%","1.19B"
"2186","516016","Shreyans Industries Limited","2.39B","172.15","2.35%","6.45B"
"2187","539226","Rudra Global Infra Products Limited","2.39B","24.90","4.27%","6.02B"
"2188","543193","DJ Mediaprint & Logistics Limited","2.38B","72.28","0.07%","1.06B"
"2189","544521","VMS TMT Limited","2.37B","48.10","0.04%","7.71B"
"2190","538713","Atishay Limited","2.37B","216.10","2.98%","582.18M"
"2191","508875","Nitin Castings Limited","2.37B","461.35","3.87%","1.45B"
"2192","544189","Sattrix Information Security Limited","2.37B","348.25","-4.99%","505.01M"
"2193","543930","Uravi Defence and Technology Limited","2.36B","198.00","0.10%","435.13M"
"2194","541083","Inflame Appliances Limited","2.36B","316.20","-3.10%","1.29B"
"2195","526550","Country Club Hospitality & Holidays Limited","2.35B","14.12","0.50%","935.60M"
"2196","542628","Northern Spirits Limited","2.35B","141.75","-1.32%","20.91B"
"2197","531253","India Gelatine & Chemicals Limited","2.35B","331.05","-3.77%","1.92B"
"2198","543993","ARCL Organics Ltd.","2.35B","293.45","4.97%","-"
"2199","540198","Osiajee Texfab Limited","2.34B","432.65","3.12%","83.94M"
"2200","544440","Cryogenic OGS Limited","2.33B","163.40","-0.24%","405.55M"
"2201","526071","Stellant Securities (India) Limited","2.33B","629.35","5.00%","439.55M"
"2202","526211","Suraj Industries Ltd","2.31B","47.64","-2.89%","-"
"2203","508941","Panasonic Carbon India Co. Limited","2.31B","480.50","0.16%","589.42M"
"2204","542729","DCM Nouvelle Limited","2.30B","123.20","-0.57%","10.39B"
"2205","532988","Rane Engine Valve Limited","2.30B","318.00","-0.66%","5.66B"
"2206","541304","Indo Us Bio-Tech Limited","2.30B","114.25","-4.39%","1.19B"
"2207","532767","Gayatri Projects Limited","2.30B","12.26","-","5.96B"
"2208","532460","Ponni Sugars (Erode) Limited","2.29B","266.80","2.03%","3.84B"
"2209","514324","Omnitex Industries (India) Limited","2.29B","544.70","4.44%","14.82M"
"2210","535621","S V Global Mill Limited","2.29B","126.45","-8.00%","63.37M"
"2211","504903","Rathi Steel And Power Limited","2.28B","26.29","-0.49%","5.66B"
"2212","539132","Wardwizard Foods and Beverages Limited","2.28B","8.87","1.95%","1.69B"
"2213","543806","Itcons E-Solutions Limited","2.27B","315.80","-0.06%","786.39M"
"2214","504093","Panasonic Energy India Co. Ltd.","2.27B","303.25","-0.44%","2.63B"
"2215","524174","Kesar Petroproducts Limited","2.27B","23.48","-0.30%","1.90B"
"2216","531216","Comfort Intech Limited","2.27B","7.09","3.96%","1.41B"
"2217","524828","BDH Industries Limited","2.26B","392.60","-1.85%","716.01M"
"2218","505681","Bimetal Bearings Limited","2.26B","590.20","-3.55%","2.57B"
"2219","532998","Lotus Eye Hospital and Institute Limited","2.25B","110.20","1.43%","503.15M"
"2220","533287","Zee Learn Limited","2.23B","6.58","-1.94%","4.16B"
"2221","590041","Kavveri Defence & Wireless Technologies Limited","2.22B","68.01","0.50%","212.14M"
"2222","531173","Syschem (India) Limited","2.22B","51.08","1.15%","4.75B"
"2223","530961","Vikas Ecotech Limited","2.22B","1.600","-1.84%","3.56B"
"2224","526821","Dai-ichi Karkaria Limited","2.21B","297.25","0.76%","1.94B"
"2225","531069","Vijay Solvex Limited","2.21B","691.25","-3.19%","20.96B"
"2226","544577","Worth Peripherals Limited","2.21B","139.20","3.11%","2.93B"
"2227","532362","Nagpur Power and Industries Limited","2.21B","168.85","4.81%","628.83M"
"2228","539359","Pritika Auto Industries Limited","2.21B","13.48","-6.32%","4.13B"
"2229","532372","Virinchi Limited","2.21B","21.50","-2.27%","2.93B"
"2230","542933","Universus Photo Imagings Limited","2.20B","204.30","-2.46%","195.66M"
"2231","540954","The Indian Wood Products Company Limited","2.19B","36.21","-0.98%","2.16B"
"2232","509546","Graviss Hospitality Limited","2.19B","31.11","-1.71%","613.89M"
"2233","544623","Mother Nutri Foods Limited","2.19B","174.95","1.13%","902.43M"
"2234","530871","Chembond Material Technologies Limited","2.19B","163.00","3.46%","2.30B"
"2235","514450","Mahalaxmi Rubtech Limited","2.19B","206.40","5.20%","1.03B"
"2236","544549","Earkart Limited","2.19B","159.25","-2.00%","418.53M"
"2237","539528","Aayush Wellness Limited","2.19B","44.95","3.93%","1.11B"
"2238","540360","Leading Leasing Finance and Investment Company Limited","2.19B","3.880","4.58%","141.26M"
"2239","519216","Ajanta Soya Limited","2.18B","27.13","-1.24%","14.13B"
"2240","507315","Sakthi Sugars Limited","2.18B","17.72","-2.64%","9.32B"
"2241","506642","Sadhana Nitro Chem Limited","2.18B","6.64","-0.90%","1.42B"
"2242","526179","Ludlow Jute & Specialities Limited","2.18B","202.30","-2.81%","3.95B"
"2243","500449","Hindustan Organic Chemicals Limited","2.18B","32.43","2.43%","5.92B"
"2244","532716","Gillanders Arbuthnot and Company Limited","2.18B","99.70","-0.90%","4.52B"
"2245","540366","Music Broadcast Limited","2.17B","6.24","-5.74%","2.07B"
"2246","533014","Sicagen India Limited","2.17B","54.86","-0.96%","8.93B"
"2247","544510","Nilachal Carbo Metalicks Limited","2.17B","91.20","4.47%","2.65B"
"2248","537839","HBG Hotels Limited","2.17B","117.00","-0.76%","264.07M"
"2249","500327","Pil Italica Lifestyle Limited","2.17B","9.34","2.53%","1.09B"
"2250","509953","Trade Wings Limited","2.17B","688.35","5.00%","2.59B"
"2251","511108","Shiva Texyarn Limited","2.17B","177.30","-3.12%","3.48B"
"2252","513509","Kalyani Forge Limited","2.17B","590.00","-0.97%","2.37B"
"2253","532894","Indowind Energy Limited","2.17B","16.91","13.04%","411.39M"
"2254","532941","Cords Cable Industries Limited","2.16B","169.40","-1.54%","8.90B"
"2255","543919","M. K. Proteins Limited","2.16B","5.73","-3.54%","3.24B"
"2256","512361","Cupid Breweries and Distilleries Limited","2.16B","42.20","-0.99%","5.76M"
"2257","539337","Waaree Technologies Limited","2.16B","204.55","-0.90%","87.46M"
"2258","537785","Race Eco Chain Limited","2.15B","127.70","-2.26%","6.68B"
"2259","521163","Zodiac Clothing Company Limited","2.15B","82.60","-1.82%","1.69B"
"2260","531307","RRIL Limited","2.14B","17.68","3.15%","1.24B"
"2261","532826","Raj Television Network Limited","2.14B","41.30","0.73%","967.83M"
"2262","531537","Mizzen Ventures Limited","2.14B","100.95","-3.67%","25.76M"
"2263","544567","Infinity Infoway Limited","2.14B","392.00","-3.45%","147.50M"
"2264","526739","Narmada Gelatines Limited","2.14B","358.20","-1.77%","1.95B"
"2265","538795","Shree Ajit Pulp and Paper Limited","2.13B","236.30","0.36%","6.25B"
"2266","544501","Sugs Lloyd Limited","2.12B","91.45","-0.65%","2.36B"
"2267","512527","Super Sales India Limited","2.11B","708.55","1.50%","4.09B"
"2268","500028","ATV Projects India Limited","2.11B","40.43","-0.12%","626.62M"
"2269","505299","KPT Industries Limited","2.11B","615.95","0.07%","1.63B"
"2270","540097","GAMCO Limited","2.11B","39.20","-0.56%","1.45B"
"2271","500422","Transchem Limited","2.11B","172.15","1.99%","26.30M"
"2272","540151","Diksat Transworld Limited","2.11B","120.00","-","38.01M"
"2273","590057","Equippp Social Impact Technologies Limited","2.10B","21.19","1.58%","265.88M"
"2274","508670","Neelamalai Agro Industries Limited","2.09B","3,399.00","-","217.12M"
"2275","541402","Affordable Robotic & Automation Limited","2.09B","187.60","-1.55%","1.66B"
"2276","509009","AuSom Enterprise Limited","2.09B","142.05","-1.18%","21.23B"
"2277","513353","Cochin Minerals and Rutile Limited","2.09B","267.00","-0.85%","2.82B"
"2278","544665","Global Ocean Logistics India Limited","2.09B","160.55","10.00%","2.09B"
"2279","517393","Reganto Enterprises Limited","2.08B","13.54","4.96%","6.87B"
"2280","520021","Omax Autos Limited","2.07B","96.95","3.47%","3.94B"
"2281","515037","Murudeshwar Ceramics Ltd.","2.07B","33.98","2.54%","2.08B"
"2282","538890","M.K. Exim (India) Limited","2.07B","52.96","0.97%","953.89M"
"2283","544246","Revathi Equipment India Limited","2.07B","692.00","1.67%","1.52B"
"2284","530617","Sampre Nutritions Limited","2.07B","24.03","-1.56%","342.07M"
"2285","531673","Anka India Limited","2.06B","39.97","4.99%","88.16M"
"2286","540492","StarlinePS Enterprises Limited","2.06B","5.40","4.85%","812.05M"
"2287","500343","AMJ Land Holdings Limited","2.05B","50.10","2.96%","754.95M"
"2288","539227","Loyal Equipments Limited","2.05B","190.00","4.34%","728.83M"
"2289","518075","Suraj Products Limited","2.05B","179.75","4.99%","2.97B"
"2290","543811","Airan Limited","2.04B","16.66","1.34%","1.06B"
"2291","532986","Niraj Cement Structurals Limited","2.04B","33.97","-0.53%","5.53B"
"2292","524636","Oxygenta Pharmaceutical Limited","2.03B","55.02","0.95%","1.12B"
"2293","500009","Ambalal Sarabhai Enterprises Limited","2.03B","26.83","-1.36%","1.97B"
"2294","533108","Bhilwara Technical Textiles Limited","2.02B","34.65","-2.61%","148.57M"
"2295","544444","GLEN Industries Limited","2.02B","83.00","-1.19%","1.82B"
