No.,Symbol,Company Name,Market Cap,Stock Price,% Change,Revenue
"277","3350","Metaplanet Inc.","675.07B","591.00","-3.59%","5.33B"
"278","6724","Seiko Epson Corporation","660.24B","2,060.50","0.02%","1.36T"
"279","2212","Yamazaki Baking Co., Ltd.","659.44B","3,338.00","-0.36%","1.29T"
"280","8984","Daiwa House REIT Investment Corporation","657.36B","143,200","0.35%","68.62B"
"281","9064","Yamato Holdings Co., Ltd.","655.68B","2,070.50","-0.98%","1.83T"
"282","2282","NH Foods Ltd.","655.23B","6,856.00","-0.75%","1.41T"
"283","6113","Amada Co., Ltd.","654.78B","2,067.00","2.48%","396.42B"
"284","7276","Koito Manufacturing Co., Ltd.","653.59B","2,445.00","0.25%","919.49B"
"285","8377","Hokuhoku Financial Group, Inc.","647.01B","5,384.00","3.10%","196.50B"
"286","8341","The 77 Bank, Ltd.","645.66B","8,682.00","2.02%","168.06B"
"287","8253","Credit Saison Co., Ltd.","633.06B","4,407.00","0.27%","529.92B"
"288","2181","Persol Holdings Co.,Ltd.","631.78B","283.20","-2.01%","1.49T"
"289","1969","Takasago Thermal Engineering Co., Ltd.","630.77B","4,820.00","0.35%","416.25B"
"290","9412","SKY Perfect JSAT Holdings Inc.","624.42B","2,203.00","-0.09%","123.58B"
"291","4733","OBIC Business Consultants Co., Ltd.","623.96B","8,300.00","-1.32%","49.18B"
"292","9142","Kyushu Railway Company","623.21B","4,055.00","-0.25%","483.60B"
"293","6473","JTEKT Corporation","621.23B","1,951.50","2.17%","1.90T"
"294","2670","ABC-Mart,Inc.","620.90B","2,507.50","-0.24%","374.41B"
"295","3635","Koei Tecmo Holdings Co., Ltd.","620.57B","1,857.50","-2.03%","79.22B"
"296","9009","Keisei Electric Railway Co., Ltd.","619.18B","1,284.00","0.12%","325.91B"
"297","3391","Tsuruha Holdings Inc.","617.03B","2,529.00","-2.73%","1.01T"
"298","4182","Mitsubishi Gas Chemical Company, Inc.","612.27B","3,144.00","3.25%","747.14B"
"299","2501","Sapporo Holdings Limited","611.47B","1,568.50","0.80%","527.79B"
"300","9041","Kintetsu Group Holdings Co.,Ltd.","610.02B","3,208.00","0.79%","1.74T"
"301","7731","Nikon Corporation","606.65B","1,843.00","-0.27%","695.42B"
"302","2331","Alsok Co.,Ltd.","603.59B","1,242.00","-0.20%","579.94B"
"303","1959","Kraftia Corporation","602.45B","8,517.00","1.77%","462.38B"
"304","8954","ORIX JREIT Inc.","598.92B","108,500","0.37%","54.04B"
"305","5901","Toyo Seikan Group Holdings, Ltd.","597.13B","3,971.00","-0.05%","942.49B"
"306","9513","Electric Power Development Co., Ltd.","593.38B","3,339.00","0.30%","1.25T"
"307","9506","Tohoku Electric Power Company, Incorporated","589.38B","1,178.00","-0.42%","2.50T"
"308","4527","Rohto Pharmaceutical Co.,Ltd.","587.28B","2,599.00","-0.48%","333.80B"
"309","6806","Hirose Electric Co.,Ltd.","587.11B","17,820.0","0.25%","196.93B"
"310","5076","INFRONEER Holdings Inc.","587.02B","2,324.00","1.04%","891.32B"
"311","7459","MediPal Holdings Corporation","586.56B","2,865.50","-0.47%","3.74T"
"312","8960","United Urban Investment Corporation","586.18B","191,400","0.84%","55.59B"
"313","9007","Odakyu Electric Railway Co., Ltd.","585.84B","1,697.00","-0.06%","411.40B"
"314","2809","Kewpie Corporation","585.80B","4,227.00","-2.45%","513.42B"
"315","1721","COMSYS Holdings Corporation","581.05B","4,990.00","2.44%","620.82B"
"316","5344","Maruwa Co.,Ltd.","577.82B","46,830.0","-0.78%","70.14B"
"317","6302","Sumitomo Heavy Industries, Ltd.","572.55B","4,764.00","0.66%","1.05T"
"318","3086","J. Front Retailing Co., Ltd.","571.84B","2,301.00","0.22%","454.02B"
"319","4816","Toei Animation Co.,Ltd.","570.85B","2,794.00","-0.21%","96.83B"
"320","5711","Mitsubishi Materials Corporation","568.46B","4,350.00","-1.18%","1.80T"
"321","5947","Rinnai Corporation","567.22B","4,108.00","0.56%","464.61B"
"322","8252","Marui Group Co., Ltd.","566.86B","3,150.00","-1.38%","266.86B"
"323","1951","EXEO Group, Inc.","564.25B","2,756.00","0.57%","718.66B"
