No.,Symbol,Company Name,Market Cap,Stock Price,% Change,Revenue
"706","300520","GuoChuang Software Co.,Ltd.","13.63B","43.93","-9.46%","1.65B"
"707","300204","Staidson (Beijing) BioPharmaceuticals Co., Ltd.","13.63B","28.52","-3.19%","244.37M"
"708","301357","North Long Dragon New Materials Tech Co., Ltd.","13.60B","142.81","-2.57%","182.57M"
"709","000818","Hangjin Technology Co., Ltd.","13.57B","20.56","-1.86%","4.22B"
"710","300171","Tofflon Science and Technology Group Co., Ltd.","13.51B","17.76","-2.26%","5.22B"
"711","002931","Zhejiang Fenglong Electric Co., Ltd.","13.50B","61.79","10.01%","510.97M"
"712","000506","Zhaojin International Gold Co., Ltd.","13.49B","14.52","-1.89%","518.31M"
"713","002636","Goldenmax International Group Ltd.","13.48B","18.52","2.66%","4.35B"
"714","000403","Pacific Shuanglin Bio-pharmacy Co., Ltd.","13.48B","14.18","-1.18%","2.38B"
"715","300580","Wuxi Best Precision Machinery Co., Ltd.","13.47B","26.92","4.46%","1.44B"
"716","002104","Hengbao Co.,Ltd.","13.47B","19.02","-0.78%","834.66M"
"717","300129","TSP Wind Power Group Co., Ltd.","13.47B","14.41","-2.83%","5.59B"
"718","002097","Sunward Intelligent Equipment Co., Ltd.","13.44B","12.51","1.21%","7.01B"
"719","301665","CAC Nantong Chemical Co., Ltd.","13.43B","29.85","0.57%","5.10B"
"720","002243","Shenzhen Leaguer Co., Ltd.","13.37B","11.04","-2.73%","2.39B"
"721","002654","Shenzhen Mason Technologies Co.,Ltd","13.34B","15.78","3.82%","5.54B"
"722","301584","Shanghai C&D INNOSTIC Medical Technology Group Co., Ltd.","13.34B","32.75","5.58%","19.30B"
"723","002867","Chow Tai Seng Jewellery Co., Ltd.","13.28B","12.23","-1.13%","9.85B"
"724","300516","Hubei Jiuzhiyang Infrared System Co., Ltd","13.26B","73.66","-1.50%","614.75M"
"725","300855","Jiangsu ToLand Alloy Co.,Ltd","13.24B","33.48","-0.95%","1.04B"
"726","300188","SDIC Intelligence Information Technology Co., Ltd.","13.21B","15.44","-2.09%","1.67B"
"727","002975","Zhuhai Bojay Electronics Co.,Ltd.","13.20B","82.32","5.59%","1.53B"
"728","001227","Bank of Lanzhou Co., Ltd.","13.16B","2.320","-1.28%","4.39B"
"729","002913","Aoshikang Technology Co., Ltd.","13.10B","41.65","0.63%","5.29B"
"730","300348","Shenzhen Sunline Tech Co., Ltd.","13.09B","16.14","1.13%","1.79B"
"731","001339","JWIPC Technology Co., Ltd.","13.08B","54.69","1.30%","4.23B"
"732","300322","Huizhou Speed Wireless Technology Co.,Ltd.","13.07B","28.40","1.46%","2.52B"
"733","000700","Jiangnan Mould & Plastic Technology Co., Ltd.","13.05B","14.22","5.33%","6.99B"
"734","301292","Shandong Hi-tech Spring Material Technology Co., Ltd.","13.02B","58.66","-0.29%","4.72B"
"735","002019","Yifan Pharmaceutical Co., Ltd.","13.01B","12.55","-1.03%","5.22B"
"736","002929","Runjian Co., Ltd.","13.00B","46.20","-5.81%","9.92B"
"737","002947","Suzhou Hengmingda Electronic Technology Co., Ltd.","12.99B","52.06","0.13%","2.75B"
"738","301662","Ongoal Technology Co., Ltd.","12.96B","161.99","-3.07%","1.67B"
"739","002183","Eternal Asia Supply Chain Management Ltd.","12.96B","4.990","-1.58%","71.44B"
"740","300166","Business-intelligence of Oriental Nations Corporation Ltd.","12.92B","11.35","-3.65%","2.74B"
"741","000028","China National Accord Medicines Corporation Ltd.","12.91B","24.83","-0.76%","73.04B"
"742","200028","China National Accord Medicines Corporation Ltd.","12.91B","13.60","-0.22%","73.04B"
"743","002572","Suofeiya Home Collection Co., Ltd.","12.91B","13.41","-1.54%","9.85B"
"744","002838","Shandong Dawn Polymer Co.,Ltd.","12.89B","27.21","3.62%","5.99B"
"745","002173","Innovative Medical Management Co.,Ltd.","12.89B","29.20","-8.18%","803.11M"
"746","301015","Qingdao Baheal Medical INC.","12.88B","24.51","-1.57%","7.58B"
"747","002434","Zhejiang Wanliyang Co., Ltd.","12.86B","9.80","4.03%","5.92B"
"748","002221","Oriental Energy Co., Ltd.","12.86B","8.16","-0.73%","30.51B"
"749","300693","Shenzhen Sinexcel Electric Co.,Ltd.","12.86B","41.21","0.41%","3.16B"
"750","002531","Titan Wind Energy (Suzhou) Co.,Ltd","12.85B","7.15","-0.69%","5.02B"
"751","002993","Dongguan Aohai Technology Co., Ltd.","12.79B","46.96","2.09%","7.07B"
"752","301371","Harbin Fuerjia Technology Co., Ltd.","12.79B","24.55","-0.28%","1.85B"
"753","000973","FSPG Hi-Tech CO., Ltd.","12.77B","13.20","-0.83%","2.25B"
"754","301263","Guangdong Taienkang Pharmaceutical Co., Ltd.","12.76B","31.17","-1.14%","674.49M"
"755","000065","NORINCO International Cooperation Ltd.","12.76B","11.91","-1.24%","14.87B"
"756","301232","Finework (Hu Nan) New Energy Technology Co., Ltd","12.76B","169.70","3.47%","2.49B"
"757","002063","YGSOFT Inc.","12.74B","6.67","-0.15%","2.43B"
"758","301421","Nanjing Wavelength Opto-Electronic Science & Technology Co.,Ltd.","12.73B","104.60","2.27%","484.20M"
"759","300842","Wuxi DK Electronic Materials Co.,Ltd.","12.72B","87.54","4.70%","16.57B"
"760","300768","Hangzhou DPtech Technologies Co.,Ltd.","12.72B","20.00","-1.38%","1.21B"
"761","300680","Wuxi Longsheng Technology Co.,Ltd","12.68B","56.19","-0.20%","2.56B"
"762","301658","Shenzhen SOFARSOLAR Co., Ltd.","12.66B","30.71","1.12%","2.41B"
"763","301216","Wankai New Materials Co., Ltd.","12.66B","21.99","0.14%","16.52B"
"764","300415","Yizumi Holdings Co., Ltd.","12.63B","27.48","1.10%","5.70B"
"765","000553","ADAMA Ltd.","12.63B","5.65","-1.22%","29.64B"
"766","200553","ADAMA Ltd.","12.63B","2.390","-0.83%","29.64B"
"767","300328","Dongguan Eontec Co., Ltd.","12.61B","18.27","6.16%","1.63B"
"768","000719","Central China Land Media CO.,LTD","12.55B","12.27","-3.77%","9.78B"
"769","301529","WuHu Foresight Technology Co.,Ltd.","12.55B","125.36","-0.35%","1.66B"
"770","300184","Wuhan P&S Information Technology Co., Ltd.","12.55B","10.63","-0.28%","8.69B"
"771","002881","MeiG Smart Technology Co., Ltd","12.53B","48.03","-1.32%","3.58B"
"772","300769","Shenzhen Dynanonic Co., Ltd","12.52B","45.13","-2.15%","7.12B"
"773","000031","Grandjoy Holdings Group Co., Ltd.","12.52B","2.920","-1.68%","35.96B"
"774","300785","Beijing Zhidemai Technology Co., Ltd.","12.50B","62.86","-6.33%","1.31B"
"775","300331","SVG Tech Group Co.,Ltd.","12.46B","48.35","5.09%","1.95B"
"776","002036","LianChuang Electronic Technology Co.,Ltd","12.44B","11.93","-0.50%","8.96B"
"777","000006","Shenzhen Zhenye (Group) Co.,Ltd.","12.43B","9.21","-1.07%","3.44B"
"778","000401","BBMG Jidong Cement Group Co., Ltd","12.42B","4.720","-1.46%","25.30B"
"779","002387","Visionox Technology Inc.","12.40B","8.88","0.11%","8.13B"
"780","002284","Zhejiang Asia-Pacific Mechanical & Electronic Co.,Ltd","12.40B","16.78","-2.61%","5.23B"
"781","002310","Beijing Orient Landscape& Environment Co.,Ltd.","12.40B","2.340","-3.31%","348.60M"
"782","300098","Gosuncn Technology Group Co., Ltd.","12.40B","7.15","0.70%","1.79B"
"783","300633","SonoScape Medical Corp.","12.38B","28.81","-3.13%","2.07B"
"784","002075","Jiangsu Shagang Co., Ltd.","12.37B","5.64","-2.42%","13.89B"
"785","000552","Gansu Energy Chemical Co., Ltd.","12.36B","2.310","-1.28%","7.92B"
"786","301031","Xi'an Sinofuse Electric Co., Ltd.","12.35B","119.82","0.85%","1.89B"
"787","300212","Beijing E-Hualu Information Technology Co., Ltd.","12.35B","17.15","-7.70%","447.91M"
"788","002181","Guangdong Guangzhou Daily Media Co., Ltd.","12.32B","10.61","-3.11%","605.63M"
"789","000761","Bengang Steel Plates Co., Ltd.","12.30B","3.200","-2.74%","46.25B"
"790","200761","Bengang Steel Plates Co., Ltd.","12.30B","1.200","-1.64%","46.25B"
"791","002681","Shenzhen Fenda Technology Co., Ltd.","12.29B","6.85","-1.86%","2.78B"
"792","002003","Zhejiang Weixing Industrial Development Co., Ltd.","12.29B","10.34","-0.96%","4.73B"
"793","301177","DR Corporation Limited","12.26B","30.62","-1.13%","1.53B"
"794","002354","Tianyu Digital Technology (Dalian) Group Co., Ltd.","12.24B","7.40","-7.85%","1.89B"
"795","002706","Shanghai Liangxin Electrical Co.,LTD.","12.18B","11.23","-0.62%","4.62B"
"796","002943","Hunan Yujing Machinery Co.,Ltd","12.15B","59.62","10.00%","810.66M"
"797","002941","Xinjiang Communications Construction Group Co., Ltd.","12.14B","16.64","-0.24%","8.47B"
"798","002174","YOOZOO Interactive Co., Ltd.","12.14B","12.52","-4.35%","1.46B"
"799","301183","Hubei DOTI Micro Technology Co., Ltd.","12.13B","151.42","0.30%","819.96M"
"800","002626","Xiamen Kingdomway Group Company","12.11B","19.86","1.33%","3.50B"
"801","002597","Anhui Jinhe Industrial Co.,Ltd.","12.11B","22.13","0.73%","4.80B"
"802","301209","Longkou Union Chemical Co., Ltd.","12.10B","108.00","0.11%","529.49M"
"803","000672","Gansu Shangfeng Cement Co.,Ltd","12.08B","12.85","2.72%","5.23B"
"804","002446","Guangdong Shenglu Telecommunication Tech. Co., Ltd.","12.07B","13.20","-10.02%","1.19B"
"805","301127","Wuhan Tianyuan Group Co., Ltd.","12.06B","18.31","0.99%","1.92B"
"806","300180","Huafon Microfibre (Shanghai) Co., Ltd.","12.06B","6.85","-1.86%","4.09B"
"807","002651","Chengdu Leejun Industrial Co., Ltd.","12.06B","11.67","-1.35%","713.76M"
"808","300290","Bringspring Science and Technology Co., Ltd.","12.05B","18.83","-2.74%","746.18M"
"809","301563","ICkey (Shanghai) Internet and Technology Co.,Ltd.","12.04B","184.91","5.18%","2.58B"
"810","002170","Shenzhen Batian Ecotypic Engineering Co., Ltd.","12.03B","12.43","-0.56%","4.69B"
"811","000676","Genimous Technology Co., Ltd.","12.02B","9.64","-6.41%","4.04B"
"812","300820","Sichuan Injet Electric Co., Ltd.","12.02B","54.40","0.89%","1.60B"
"813","002093","Guomai Technologies, Inc.","11.93B","11.91","-2.70%","566.00M"
"814","002258","Lier Chemical Co.,LTD.","11.92B","14.89","-2.42%","8.83B"
"815","002675","Yantai Dongcheng Pharmaceutical Group Co.,Ltd.","11.92B","14.45","-1.23%","2.75B"
"816","300893","Zhejiang Songyuan Automotive Safety Systems Co.,Ltd.","11.88B","25.12","-0.95%","2.49B"
"817","301109","Hunan Junxin Environmental Protection Co., Ltd.","11.85B","15.08","0.73%","2.84B"
"818","000572","Haima Automobile Co.,Ltd","11.81B","7.18","-","2.01B"
"819","301396","Glory View Technology Co., Ltd.","11.79B","76.83","-7.00%","1.99B"
"820","300181","Zhejiang Jolly Pharmaceutical Co.,LTD","11.79B","17.01","-0.41%","2.81B"
"821","003009","Shaanxi Zhongtian Rocket Technology Co., Ltd","11.79B","75.85","-0.77%","725.57M"
"822","002006","Zhejiang Jinggong Integration Technology Co., Ltd.","11.79B","22.68","3.61%","1.89B"
"823","301517","Shaanxi Huada Science Technology Co.,Ltd.","11.77B","89.58","0.79%","572.35M"
"824","000567","Hainan Haide Capital Management Co., Ltd.","11.75B","6.01","-0.83%","463.13M"
"825","301069","Shandong Kaisheng New Materials Co.,Ltd.","11.74B","27.92","1.20%","1.01B"
"826","000727","TPV Technology Co., Ltd.","11.73B","2.590","-1.89%","53.06B"
"827","300790","DongGuan YuTong Optical Technology Co.,Ltd.","11.71B","31.57","0.54%","3.11B"
"828","002705","Guangdong Xinbao Electrical Appliances Holdings Co., Ltd","11.71B","14.54","-","16.42B"
"829","301617","Shandong Boyuan Pharmaceutical & Chemical Co., Ltd.","11.70B","90.14","4.45%","1.39B"
"830","300294","China Resources Boya Bio-pharmaceutical Group Co.,Ltd","11.69B","23.18","-0.43%","1.96B"
"831","002605","Shanghai Yaoji Technology Co., Ltd.","11.64B","27.95","-3.95%","2.59B"
"832","300072","Beijing Haixin Energy Technology Co.,Ltd.","11.63B","4.950","1.02%","2.53B"
"833","002083","Sunvim Group Co.,Ltd","11.63B","12.82","1.02%","5.17B"
"834","001914","China Merchants Property Operation & Service Co., Ltd.","11.63B","11.05","-2.04%","18.95B"
"835","000516","Xi'an International Medical Investment Company Limited","11.62B","5.19","-6.82%","4.20B"
"836","300846","Capitalonline Data Service Co., Ltd.","11.59B","24.40","-7.33%","1.27B"
"837","301087","Cofoe Medical Technology Co.,Ltd.","11.55B","56.83","-2.27%","3.13B"
"838","300997","HUANLEJIA Food Group CO.,Ltd","11.51B","27.52","-3.78%","1.56B"
"839","301262","Hicon Network Technology (Shandong) Co.,Ltd.","11.40B","27.33","-0.80%","934.54M"
"840","301207","Hualan Biological Vaccine Inc.","11.39B","19.14","-2.30%","976.44M"
"841","000795","Innuovo Technology Co., Ltd.","11.38B","10.37","1.27%","3.71B"
"842","002557","Chacha Food Company, Limited","11.37B","22.88","-0.74%","6.88B"
"843","002208","Hefei Urban Construction Development Co., Ltd","11.36B","14.14","10.04%","8.62B"
"844","301535","Zhejiang Huayuan Auto Technology Co., Ltd.","11.36B","26.70","2.38%","766.68M"
"845","300613","Shanghai Fullhan Microelectronics Co., Ltd.","11.35B","49.29","2.26%","1.63B"
"846","300185","Tongyu Heavy Industry Co., Ltd.","11.34B","2.940","-","6.61B"
"847","002345","Guangdong Chj Industry Co.,Ltd.","11.34B","12.76","-0.70%","7.90B"
"848","002351","Edifier Technology Co., Ltd.","11.34B","12.75","-0.31%","2.85B"
"849","300525","Fujian Boss Software Corp.","11.33B","15.07","-2.90%","2.05B"
"850","001323","De Rucci Healthy Sleep Co., Ltd.","11.32B","26.16","0.23%","5.49B"
"851","002214","Zhe Jiang Dali Technology Co.,Ltd","11.31B","19.08","-0.21%","433.27M"
"852","002961","Ruida Futures Co.,Ltd.","11.31B","24.59","0.12%","1.76B"
"853","300741","Huabao Flavours & Fragrances Co., Ltd.","11.29B","18.33","-0.16%","1.28B"
"854","002588","Stanley Agriculture Group Co.,Ltd.","11.29B","9.80","-2.00%","11.67B"
"855","301306","Xi'an Xice Testing Technology Co., Ltd.","11.28B","135.92","-7.72%","301.59M"
"856","000420","Jilin Chemical Fibre Stock Co.,Ltd","11.26B","4.580","2.92%","5.10B"
"857","001285","Guangzhou Ruili Kormee Automotive Electronic Co., Ltd.","11.26B","62.47","5.08%","2.15B"
"858","001330","Bona Film Group Co., Ltd.","11.24B","8.23","-7.94%","1.47B"
"859","003010","Guangzhou Ruoyuchen Technology Co.,Ltd.","11.23B","37.49","0.83%","2.75B"
"860","002527","Shanghai STEP Electric Corporation","11.23B","16.93","3.17%","3.75B"
"861","300127","Chengdu Galaxy Magnets Co.,Ltd.","11.22B","34.73","2.84%","822.45M"
"862","000828","Dongguan Development (Holdings) Co., Ltd.","11.20B","10.77","0.09%","1.56B"
"863","300319","Shenzhen Microgate Technology Co., Ltd.","11.19B","12.61","1.61%","3.67B"
"864","002215","Shenzhen Noposion Crop Science Co., Ltd.","11.19B","11.30","-1.57%","5.48B"
"865","000712","Guangdong Golden Dragon Development Inc.","11.18B","12.48","1.38%","816.16M"
"866","002985","Beijing Beimo High-tech Frictional Material Co.,Ltd","11.16B","33.62","0.51%","705.10M"
"867","301382","Fengzhushou Co., Ltd.","11.14B","42.27","2.35%","1.99B"
"868","002212","Topsec Technologies Group Inc.","11.11B","9.55","-4.12%","2.44B"
"869","002965","Lucky Harvest Co., Ltd.","11.05B","41.64","2.69%","7.53B"
"870","002062","Hongrun Construction Group Co., Ltd.","11.05B","9.02","0.33%","5.90B"
"871","003039","Guangdong Shunkong Development Co.,Ltd.","11.05B","17.89","4.31%","2.15B"
"872","002255","Suzhou Hailu Heavy Industry Co.,Ltd","11.04B","13.29","0.23%","2.69B"
"873","300641","Jiangsu Zhengdan Chemical Industry Co., Ltd.","11.04B","21.00","0.91%","2.78B"
"874","300159","Xinjiang Machinery Research Institute Co., Ltd.","11.02B","3.350","-1.18%","612.50M"
"875","000534","Wedge Industrial Co.,Ltd.","11.02B","22.85","3.02%","1.24B"
"876","002488","Zhejiang Jingu Company Limited","11.02B","11.57","1.05%","3.56B"
"877","002053","Yunnan Energy Investment Co., Ltd.","11.01B","11.96","0.50%","2.79B"
"878","301571","Teemsun Technology Co.,Ltd","10.96B","61.06","-0.72%","1.03B"
"879","002807","Jiangsu Jiangyin Rural Commercial Bank Co.,LTD.","10.95B","4.450","-1.11%","3.61B"
"880","300493","Shanghai Fortune Techgroup Co., Ltd.","10.95B","21.36","-1.66%","2.82B"
"881","301327","Shenzhen Hello Tech Energy Co., Ltd.","10.93B","62.30","0.35%","4.41B"
"882","000930","COFCO Biotechnology Co., Ltd.","10.92B","5.88","-0.84%","18.19B"
"883","000869","Yantai Changyu Pioneer Wine Company Limited","10.91B","20.67","-0.82%","3.20B"
"884","200869","Yantai Changyu Pioneer Wine Company Limited","10.91B","8.12","0.37%","3.20B"
"885","000860","Beijing Shunxin Agriculture Co.,Ltd","10.90B","14.70","-0.68%","7.68B"
"886","002246","North Chemical Industries Co., Ltd.","10.90B","19.85","-0.45%","2.48B"
"887","002123","Montnets Cloud Technology Group Co., Ltd.","10.90B","13.53","-4.99%","3.17B"
"888","002342","Juli Sling Co., Ltd.","10.89B","11.34","-10.00%","2.42B"
"889","300986","Jiangxi GETO New Materials Corporation Limited","10.87B","26.70","-20.01%","2.74B"
"890","000859","Anhui Guofeng New Materials Co., Ltd.","10.85B","12.11","-5.32%","2.26B"
"891","301086","Shenzhen hongfuhan Technology Co. Ltd.","10.85B","121.00","2.19%","866.24M"
"892","300687","Guangzhou Sie Consulting Co., Ltd.","10.85B","26.99","-3.57%","2.19B"
"893","000829","Telling Telecommunication Holding Co.,Ltd","10.85B","10.58","-2.04%","80.22B"
"894","300026","Tianjin Chase Sun Pharmaceutical Co.,Ltd","10.84B","3.610","-1.10%","5.49B"
"895","002668","Guangdong TCL Smart Home Appliances Co., Ltd.","10.84B","10.00","-0.50%","18.76B"
"896","300435","Hangzhou Zhongtai Cryogenic Technology Corporation","10.82B","28.06","-2.16%","2.82B"
"897","002839","Jiangsu Zhangjiagang Rural Commercial Bank Co., Ltd","10.80B","4.420","-1.12%","3.91B"
"898","301338","GKG Precision Machine Co., Ltd.","10.80B","101.50","9.13%","1.05B"
"899","300324","Beijing Watertek Information Technology Co., Ltd.","10.80B","6.39","-3.77%","2.82B"
"900","300153","Shanghai Cooltech Power Co., Ltd.","10.80B","33.74","1.20%","1.75B"
"901","300304","Jiangsu Yunyi Electric Co.,Ltd.","10.79B","12.34","6.47%","2.25B"
"902","300792","Hangzhou Onechance Tech Crop.","10.79B","45.52","3.53%","1.12B"
"903","002061","Zhejiang Communications Technology Co., Ltd.","10.78B","4.030","-0.98%","48.54B"
"904","000950","C.Q. Pharmaceutical Holding Co., Ltd.","10.75B","6.22","-0.16%","83.08B"
"905","002043","DeHua TB New Decoration Material Co.,Ltd","10.74B","13.11","-1.65%","9.04B"
"906","002796","Suzhou Shijia Science & Technology Inc.","10.74B","43.45","10.00%","927.87M"
"907","002004","Huapont Life Sciences Co.,Ltd.","10.73B","5.44","1.30%","11.84B"
"908","002664","Xinzhi Group Co., Ltd.","10.73B","26.29","10.00%","5.98B"
"909","002657","Sinodata Co., Ltd.","10.72B","31.51","-3.99%","1.18B"
"910","002647","Rendong Holdings Co., Ltd.","10.69B","9.46","4.99%","825.91M"
"911","002277","Hunan Friendship&Apollo Commercial Co.,Ltd.","10.68B","7.66","-0.39%","1.08B"
"912","002511","C&S Paper Co.,Ltd","10.67B","8.35","0.24%","8.67B"
"913","301559","CIMC Safeway Technologies Co., Ltd.","10.66B","17.77","2.36%","2.75B"
"914","300005","Toread Holdings Group Co., Ltd.","10.62B","12.57","1.45%","1.44B"
"915","301090","China Resources Chemical Innovative Materials Co., Ltd.","10.62B","7.25","-0.55%","14.67B"
"916","300598","ArcherMind Technology Co., Ltd.","10.60B","48.97","-2.57%","2.16B"
"917","002897","Wenzhou Yihua Connector Co., Ltd.","10.60B","54.67","2.84%","6.32B"
"918","001212","Sinostone(Guangdong) Co.,Ltd.","10.59B","53.28","0.08%","452.85M"
"919","002051","China CAMC Engineering Co., Ltd.","10.58B","8.55","0.12%","10.72B"
"920","300861","Yangling Metron New Material Inc.","10.54B","15.74","1.42%","1.90B"
"921","300139","Beijing XIAOCHENG Technology Stock Co., Ltd","10.53B","38.44","-2.21%","491.48M"
"922","301487","Tianjin Guoan Mengguli New Materials Science & Technology Co., Ltd.","10.53B","22.91","-1.80%","2.11B"
"923","300539","Ningbo Henghe Precision Industry Co.,Ltd.","10.53B","39.27","4.83%","906.86M"
"924","300984","Zhejiang JW Precision Machinery Co.,Ltd","10.52B","86.02","8.90%","1.24B"
"925","002233","Guangdong Tapai Group Co., Ltd.","10.51B","8.98","-","4.26B"
"926","000839","CITIC Guoan Information Industry Co., Ltd.","10.51B","2.680","-3.60%","3.25B"
"927","002827","Xizang Gaozheng Civil Explosives Co., Ltd.","10.49B","37.85","0.75%","1.78B"
"928","002519","Jiangsu Yinhe Electronics Co.,Ltd.","10.45B","9.28","-9.99%","48.17M"
"929","002167","Guangdong Orient Zirconic Ind Sci & Tech Co.,Ltd","10.45B","13.49","0.60%","1.24B"
"930","300168","Wonders Information Co., Ltd","10.44B","7.25","-4.48%","2.02B"
"931","001311","Chuzhou Duoli Automotive Technology Co., Ltd.","10.44B","33.63","4.54%","3.81B"
"932","002023","Sichuan Haite High-tech Co.,Ltd","10.44B","14.09","1.15%","1.50B"
"933","300770","Guangdong Southern New Media Co.,Ltd.","10.43B","45.77","-3.80%","1.64B"
"934","300298","Sinocare Inc.","10.41B","18.79","-1.42%","4.71B"
"935","300284","JSTI Group","10.41B","8.30","-1.89%","4.58B"
"936","002082","Wanbangde Pharmaceutical Holding Group Co., Ltd.","10.40B","17.01","0.59%","1.39B"
"937","300128","Suzhou Jinfu Technology Co., Ltd.","10.40B","8.17","4.21%","2.14B"
"938","300486","OMH SCIENCE Group Co., Ltd","10.40B","21.80","2.54%","953.48M"
"939","300809","Hiecise Precision Equipment Co.,Ltd.","10.39B","40.97","9.63%","507.35M"
"940","000070","Shenzhen SDG Information Co., Ltd.","10.39B","11.96","0.84%","4.05B"
"941","300596","Rianlon Corporation","10.38B","45.20","-1.78%","5.93B"
"942","000049","Shenzhen Desay Battery Technology Co., Ltd.","10.38B","26.98","0.33%","22.01B"
"943","002471","Jiangsu Zhongchao Holding Co., Ltd.","10.38B","7.58","2.85%","5.41B"
"944","000561","Shaanxi Fenghuo Electronics Co., Ltd.","10.37B","12.00","-3.15%","971.85M"
"945","300774","BGT Group Co., Ltd.","10.35B","26.09","-2.83%","1.12B"
"946","301137","HIT Welding Industry Co.,Ltd","10.34B","56.87","-4.65%","1.75B"
"947","301632","Guangdong Provincial Academy of Building Research Group Co., Ltd.","10.33B","24.69","0.16%","1.18B"
"948","300678","Chengdu Information Technology of Chinese Academy of Sciences Co.,Ltd","10.32B","34.83","-2.79%","482.52M"
"949","002099","Zhejiang Hisoar Pharmaceutical Co., Ltd.","10.32B","6.52","-2.54%","1.86B"
"950","300725","PharmaBlock Sciences (Nanjing), Inc.","10.31B","44.26","-5.63%","1.98B"
"951","002741","Guangdong Guanghua Sci-Tech Co., Ltd.","10.29B","22.12","1.70%","2.80B"
"952","301093","Jiangsu Hualan New Pharmaceutical Material Co.,Ltd.","10.29B","63.80","-0.78%","604.86M"
"953","301150","Hubei Zhongyi Technology Inc.","10.29B","46.00","-2.54%","5.47B"
"954","000796","Caissa Tourism Group Co., Ltd.","10.28B","6.41","-4.04%","686.46M"
"955","000777","SUFA Technology Industry Co., Ltd., CNNC","10.27B","26.79","-2.97%","1.90B"
"956","300327","Sino Wealth Electronic Ltd.","10.27B","30.25","2.16%","1.33B"
"957","301080","Acrobiosystems Co.,Ltd.","10.25B","61.49","1.64%","794.52M"
"958","300900","Guanglian Aviation Industry Co., Ltd.","10.25B","34.94","-1.74%","1.16B"
"959","300031","Wuxi Boton Technology Co., Ltd.","10.25B","24.47","-2.43%","3.31B"
"960","300482","Guangzhou Wondfo Biotech Co.,Ltd","10.23B","22.03","1.80%","2.57B"
"961","301565","Sinolong New Materials Co., Ltd.","10.23B","25.57","1.47%","2.20B"
"962","002081","Suzhou Gold Mantis Construction Decoration Co., Ltd.","10.22B","3.850","4.05%","16.98B"
"963","000012","CSG Holding Co., Ltd.","10.22B","4.450","-0.89%","14.04B"
"964","200012","CSG Holding Co., Ltd.","10.22B","1.710","-","14.04B"
"965","300075","Beijing eGOVA Co,. Ltd","10.21B","16.63","-3.26%","536.39M"
"966","000949","Xinxiang Chemical Fiber Co., Ltd.","10.21B","6.16","0.33%","7.55B"
"967","000899","Jiangxi Ganneng Co., Ltd.","10.21B","10.46","-0.38%","6.98B"
"968","002110","Sansteel MinGuang Co.,Ltd.,Fujian","10.20B","4.200","-0.94%","46.15B"
"969","300421","Jiangsu LiXing General Steel Ball Co.,Ltd.","10.19B","34.64","7.05%","1.08B"
"970","002550","Changzhou Qianhong Biopharma CO.,LTD","10.16B","8.13","-0.49%","1.53B"
"971","300872","Tansun Technology Co., Ltd.","10.15B","20.99","-1.78%","1.88B"
"972","002957","Shenzhen Colibri Technologies Co., Ltd.","10.15B","24.30","1.21%","2.45B"
"973","301128","ShenZhen QiangRui Precision Technology Co., Ltd.","10.14B","98.00","1.24%","1.71B"
"974","301602","Shantou Institute of Ultrasonic Instrument Co., Ltd.","10.13B","24.05","1.65%","361.65M"
"975","300963","Shanghai Zhongzhou Special Alloy Materials Co., Ltd.","10.09B","22.00","-2.96%","956.78M"
"976","300303","Shenzhen Jufei Optoelectronics Co., Ltd.","10.09B","7.13","2.44%","3.43B"
"977","300499","Guangzhou Goaland Energy Conservation Tech. Co., Ltd.","10.07B","33.00","-0.60%","917.37M"
"978","301556","Zhejiang Top Cloud-agri Technology Co.,Ltd.","10.07B","118.05","-11.44%","544.64M"
"979","000510","Sichuan Xinjinlu Group Co., Ltd.","10.05B","15.50","7.27%","1.78B"
"980","300252","Kingsignal Technology Co., Ltd.","10.04B","15.19","0.13%","2.42B"
"981","000922","Harbin Electric Corporation Jiamusi Electric Machine CO.,Ltd","10.04B","14.45","1.33%","4.97B"
"982","002392","Beijing Lier High-temperature Materials Co.,Ltd.","10.04B","8.43","0.24%","6.78B"
"983","002216","Sanquan Food Co., Ltd.","10.03B","11.41","-1.72%","6.51B"
"984","000503","China Reform Health Management and Services Group Co., Ltd.","10.02B","10.23","-5.37%","327.12M"
"985","300648","Fujian Nebula Electronics Co., Ltd.","10.01B","57.42","-2.51%","1.14B"
"986","002892","Keli Motor Group Co., Ltd.","9.98B","13.43","2.05%","1.82B"
"987","002516","Kuangda Technology Group Co., Ltd.","9.97B","6.84","1.18%","2.28B"
"988","002782","ShenZhen Click Technology Co.,LTD.","9.96B","20.27","2.27%","5.51B"
"989","300925","Shenzhen Farben Information Technology Co.,Ltd.","9.95B","23.48","-3.77%","4.83B"
"990","301330","Zkteco Co., Ltd.","9.93B","42.40","-3.64%","1.98B"
"991","002254","Tayho Advanced Materials Group Co., Ltd.","9.92B","11.70","-3.31%","3.74B"
"992","002553","Jiangsu NanFang Precision Co.,Ltd.","9.90B","28.00","2.98%","847.14M"
"993","300302","Toyou Feiji Electronics Co., Ltd.","9.89B","19.89","0.56%","388.20M"
"994","002533","Gold cup Electric Apparatus Co.,Ltd.","9.86B","13.56","3.12%","19.70B"
"995","300444","Beijing SOJO Electric Co., Ltd.","9.86B","12.35","-3.06%","4.22B"
