No.,Symbol,Company Name,Market Cap,Stock Price,% Change,Revenue
"7563","SOP","Star Copper Corp.","44.95M","0.840","7.69%","-"
"7564","756","Cassiar Gold Corp.","44.79M","0.230","-6.88%","-"
"7565","N1A","Navamedic ASA","44.76M","1.860","2.48%","46.03M"
"7566","5C8","XTPL S.A.","44.64M","17.24","-1.93%","4.22M"
"7567","DOF5","Pacific Century Premium Developments Limited","44.58M","0.0130","9.52%","118.45M"
"7568","EU6","PDS Biotechnology Corporation","44.53M","0.834","3.99%","-"
"7569","WOF","Wolford Aktiengesellschaft","44.34M","2.840","9.23%","78.28M"
"7570","8QL","AVTECH Sweden AB (publ)","44.20M","0.744","0.81%","4.52M"
"7571","1W5","Westhaven Gold Corp.","44.16M","0.151","-0.33%","-"
"7572","CCAP","CORESTATE Capital Holding S.A.","44.03M","0.244","-6.51%","95.50M"
"7573","3WX","MediaCo Holding Inc.","43.99M","0.520","-1.89%","108.65M"
"7574","1CA0","Componenta Corporation","43.90M","4.200","-0.24%","111.38M"
"7575","KK2","Sun A.Kaken Company,Limited","43.88M","4.380","1.39%","173.01M"
"7576","5UX","Midsummer AB (publ)","43.86M","0.108","0.19%","10.59M"
"7577","RPX","Red Pine Exploration Inc.","43.77M","0.0930","8.14%","-"
"7578","MRX","Mister Spex SE","43.75M","1.250","-0.40%","186.22M"
"7579","GUW","Guangdong Land Holdings Limited","43.68M","0.0150","-","1.05B"
"7580","CSO","Calnex Solutions plc","43.64M","0.492","-1.21%","21.85M"
"7581","1D2","Beijing Digital Telecom Co., Ltd.","43.58M","0.0470","2.56%","1.98B"
"7582","6R5","Guldbrev Holding AB (publ)","43.53M","2.020","11.60%","31.15M"
"7583","DNN","Strategic Investments A/S","43.51M","0.103","-","-7.14M"
"7584","C1JT","Arrow Exploration Corp.","43.42M","0.129","-2.27%","65.45M"
"7585","1F6","Fermentalg SA","43.42M","0.412","-4.30%","12.78M"
"7586","3EG","Endurance Gold Corporation","43.35M","0.214","0.94%","-"
"7587","8P9","Cyviz AS","43.24M","3.200","-0.93%","46.89M"
"7588","2IA","iAnthus Capital Holdings, Inc.","43.23M","0.0005","-","128.37M"
"7589","HIGH","Cantourage Group SE","43.15M","3.220","-8.52%","1.95M"
"7590","30O","OncoTherapy Science, Inc.","42.97M","0.0835","-0.60%","5.51M"
"7591","S2I","Energy S.p.A.","42.94M","0.772","-1.03%","33.46M"
"7592","5ZF","Webstep ASA","42.91M","1.480","-","72.99M"
"7593","WO7","Grodno Spólka Akcyjna","42.90M","2.710","-3.21%","276.52M"
"7594","6AX","DMG Blockchain Solutions Inc.","42.86M","0.123","-3.61%","28.97M"
"7595","FUE1","Fuel Tech, Inc.","42.83M","1.450","2.84%","21.06M"
"7596","34Z","Zedge, Inc.","42.81M","3.180","3.92%","25.85M"
"7597","VV5","Vext Science, Inc.","42.80M","0.160","-11.11%","40.77M"
"7598","351","LiveOne, Inc.","42.78M","3.460","3.59%","73.90M"
"7599","TAC","Ctac N.V.","42.73M","3.000","-0.99%","125.22M"
"7600","2MF","Mobile Factory, Inc.","42.60M","5.60","-","19.84M"
"7601","9S0","Aqua Spólka Akcyjna","42.54M","2.700","1.50%","45.64M"
"7602","9SO","Solasia Pharma K.K.","42.53M","0.138","4.55%","1.88M"
"7603","LGC","Heritage Global Inc.","42.50M","1.110","0.91%","42.52M"
"7604","P2I","PT. Polychem Indonesia Tbk","42.47M","0.0070","7.69%","117.46M"
"7605","6LV","Airgain, Inc.","42.44M","3.340","-","46.65M"
"7606","CNT","Century Casinos, Inc.","42.36M","1.400","2.19%","488.16M"
"7607","CVB","Computer And Technologies Holdings Limited","42.20M","0.166","-0.60%","27.52M"
"7608","2OJ","Roscan Gold Corporation","42.14M","0.0835","-9.73%","-"
"7609","APL","Alpha Pro Tech, Ltd.","42.03M","4.000","-","50.37M"
"7610","7GW","Cabka N.V.","42.01M","1.640","-1.50%","187.55M"
"7611","CUEH","Chengdu SIWI Science and Technology Company Limited","41.98M","0.0925","3.90%","35.76M"
"7612","T1D","TradeDoubler AB (publ)","41.89M","0.708","19.19%","198.96M"
"7613","FEV","FORTEC Elektronik AG","41.61M","12.55","3.72%","81.59M"
"7614","L2Q","Latrobe Magnesium Limited","41.58M","0.0140","-7.90%","-"
"7615","CUZ","Culp, Inc.","41.56M","3.120","6.12%","177.66M"
"7616","TPC1","Jersey Oil and Gas Plc","41.45M","1.210","0.83%","-"
"7617","7C6A","Cordoba Minerals Corp.","41.42M","0.452","-0.88%","-"
"7618","OU5A","Avalon Advanced Materials Inc.","41.41M","0.0500","21.95%","30.79K"
"7619","25I","ImmuPharma plc","41.40M","0.0595","-7.03%","-"
"7620","IPOK","Heidelberger Beteiligungsholding AG","41.32M","131.00","1.55%","6.83M"
"7621","9M0","Acrinova AB (publ)","41.21M","1.000","-","14.04M"
"7622","DKC","Asia Tele-Net and Technology Corporation Limited","41.08M","0.106","0.95%","47.24M"
"7623","DO4B","Dorel Industries Inc.","40.89M","1.060","-1.85%","1.06B"
"7624","DO4C","Dorel Industries Inc.","40.89M","1.090","-","1.06B"
"7625","WO4","Hub.Tech SA","40.87M","0.0358","0.56%","50.00M"
"7626","XSP","China SCE Group Holdings Limited","40.59M","0.0100","25.00%","4.10B"
"7627","C3F","Caprice Resources Limited","40.48M","0.0540","-0.92%","-"
"7628","CCG","Salazar Resources Limited","40.30M","0.135","2.27%","-"
"7629","4H6","Hulamin Limited","40.28M","0.115","-1.71%","678.51M"
"7630","DCV","Advanex Inc.","40.24M","9.65","4.32%","168.35M"
"7631","DF5B","Duro Felguera, S.A.","40.20M","0.175","-11.65%","254.08M"
"7632","MLL","Müller - Die lila Logistik SE","40.18M","4.900","2.94%","244.78M"
"7633","E4C","ecotel communication ag","40.14M","11.20","0.90%","120.40M"
"7634","D36","Takasho Co.,Ltd.","40.05M","2.325","-0.22%","115.86M"
"7635","M1B","Mustek Limited","39.94M","0.715","-","344.46M"
"7636","NUB","NuEnergy Gas Limited","39.93M","0.0190","5.56%","-"
"7637","R5XA","Talphera, Inc.","39.85M","0.865","5.54%","23.86K"
"7638","MSAG","MS Industrie AG","39.84M","1.320","-","137.40M"
"7639","E5T","Eurotech S.p.A.","39.68M","1.018","-0.20%","51.75M"
"7640","BXT","BioNxt Solutions Inc.","39.49M","0.332","16.49%","9.68K"
"7641","51J","VivoPower International PLC","39.34M","2.500","2.46%","51.94K"
"7642","869","K33 AB (publ)","39.22M","0.0018","-33.33%","194.96M"
"7643","4Z2","Hopscotch Global PR Group","39.21M","12.75","-1.16%","308.32M"
"7644","D2R","Bitcoin Treasury Corporation","39.13M","3.360","-0.59%","-"
"7645","MNZ","Gattaca plc","39.01M","1.200","-6.25%","461.14M"
"7646","1QC1","American Pacific Mining Corp.","38.94M","0.140","6.06%","-"
"7647","PGT","StrongPoint ASA","38.91M","0.812","3.05%","115.74M"
"7648","YGK","EnviroGold Global Limited","38.89M","0.0695","-0.71%","133.23K"
"7649","IV3","PiùMedical S.p.A.","38.86M","5.92","1.37%","-"
"7650","52Q0","Subgen AI Limited","38.81M","0.0802","0.25%","-"
"7651","5H7","Sanderson Design Group plc","38.76M","0.498","-","113.48M"
"7652","VSL","DigitalX Limited","38.71M","0.0248","-3.88%","2.82M"
"7653","JHU1","Jinhui Holdings Company Limited","38.66M","0.0690","-4.17%","149.32M"
"7654","FMP","Fortune Minerals Limited","38.62M","0.0810","-30.25%","-"
"7655","04B","Green Impact Partners Inc.","38.47M","1.690","-11.05%","71.89M"
"7656","CL6","Dedicare AB (publ)","38.45M","4.025","-0.25%","134.09M"
"7657","N88","Siili Solutions Oyj","38.43M","4.750","-1.04%","110.02M"
"7658","VRL","Net-Digital AG","38.31M","17.80","1.14%","-"
"7659","3IM","Manx Financial Group PLC","38.29M","0.290","-3.33%","46.93M"
"7660","R3Q","REC Silicon ASA","38.21M","0.0854","0.95%","74.83M"
"7661","RNR","Synectics plc","38.20M","2.320","-4.13%","77.22M"
"7662","089","Cambium Networks Corporation","38.20M","1.150","-5.74%","154.41M"
"7663","6NY","GS Holdings Limited","38.19M","0.0300","-","8.85M"
"7664","M11","First Graphene Limited","38.17M","0.0438","0.92%","261.48K"
"7665","JV2","Alkemy Capital Investments Plc","38.13M","2.960","6.47%","-"
"7666","DYC","AS Ekspress Grupp","38.08M","1.170","-4.88%","79.82M"
"7667","8HL","Hilong Holding Limited","38.04M","0.0210","2.44%","537.88M"
"7668","IL8","IT Link SA","38.04M","21.80","-3.11%","83.03M"
"7669","UVW","Reckon Limited","37.98M","0.280","-11.39%","32.75M"
"7670","YOC","YOC AG","37.89M","10.70","1.42%","39.15M"
"7671","80N","New Stratus Energy Inc.","37.86M","0.244","7.02%","-"
"7672","16U","Upland Software, Inc.","37.83M","1.265","-1.40%","200.79M"
"7673","MPY","Great Wall Pan Asia Holdings Limited","37.76M","0.0235","-4.08%","4.42M"
"7674","AWQ","Awilco LNG ASA","37.73M","0.240","-4.20%","35.99M"
"7675","GB9","Lamor Corporation Oyj","37.61M","1.600","25.98%","94.80M"
"7676","FX8","Celsius Resources Limited","37.47M","0.0110","10.00%","444.00"
"7677","HQE1","Cytosorbents Corporation","37.37M","0.595","4.20%","31.52M"
"7678","V6C","Viscom SE","37.32M","4.140","-0.96%","77.65M"
"7679","26B","GOAT Industries Ltd.","37.25M","0.272","-0.73%","-"
"7680","GSG","Shengli Oil & Gas Pipe Holdings Limited","37.24M","0.0090","-27.78%","72.66M"
"7681","1EM","Predator Oil & Gas Holdings Plc","37.20M","0.0340","13.33%","77.95K"
"7682","NAH","Natural Health Trends Corp.","37.14M","2.940","-3.29%","34.84M"
"7683","MI8","Ka Shui International Holdings Limited","37.03M","0.0340","-","164.22M"
"7684","7WT","Western Uranium & Vanadium Corp.","36.98M","0.503","4.57%","372.36K"
"7685","5ASA","Asphere Innovations Public Company Limited","36.95M","0.0410","-6.82%","28.84M"
"7686","927","Krona Public Real Estate AB (publ)","36.95M","2.980","-","7.07M"
"7687","47L","Verbrec Limited","36.93M","0.109","0.93%","47.80M"
"7688","46B","Reading International, Inc.","36.91M","0.715","-2.72%","180.08M"
"7689","BLH","BREMER LAGERHAUS-GESELLSCHAFT -Aktiengesellschaft von 1877-","36.86M","9.60","-11.11%","1.22B"
"7690","YDAB","Yue Da International Holdings Limited","36.81M","0.0220","-4.35%","6.87M"
"7691","8TA","Tartisan Nickel Corp.","36.81M","0.222","1.83%","-"
"7692","MN2","Mentice AB (publ)","36.64M","1.260","-0.40%","24.96M"
"7693","8LL0","374Water Inc.","36.45M","1.940","-3.00%","1.63M"
"7694","69C","Tvardi Therapeutics, Inc.","36.45M","3.030","11.40%","-"
"7695","CHP","Citigold Corporation Limited","36.41M","0.0170","112.50%","11.17K"
"7696","8RR","Rockhaven Resources Ltd.","36.31M","0.108","1.89%","-"
"7697","GJY","Boom Logistics Limited","36.25M","0.900","-2.17%","147.69M"
"7698","4CC","ClearSign Technologies Corporation","36.25M","0.650","11.47%","1.84M"
"7699","TR9","OTRS AG","36.22M","18.90","-","12.08M"
"7700","MUE","3D Energi Limited","36.18M","0.0515","-37.95%","-"
"7701","PX0","PolarX Limited","36.14M","0.0120","14.29%","-"
"7702","FBLM","FIH group plc","36.10M","2.800","0.78%","47.71M"
"7703","3GIA","Inventus Mining Corp.","36.09M","0.152","2.01%","-"
"7704","VL50","Vior Gold Corporation Inc.","36.07M","0.0366","20.39%","17.82K"
"7705","RN5","Risanamento SpA","36.02M","0.0180","-","35.06M"
"7706","5TQ","Foamit Oyj","35.98M","0.876","1.39%","40.45M"
"7707","6EI","Military Group S.A.","35.96M","0.0896","-0.22%","5.24M"
"7708","47C","China Aoyuan Group Limited","35.96M","0.0070","-","1.12B"
"7709","BDL1","Asia Standard International Group Limited","35.94M","0.0250","4.17%","675.25M"
"7710","6UI","Arecor Therapeutics plc","35.93M","0.825","5.10%","5.90M"
"7711","BVI","Tao Heung Holdings Limited","35.86M","0.0260","4.00%","247.29M"
"7712","B9C","Balco Group AB","35.80M","1.510","0.33%","118.51M"
"7713","ADX","Acanthe Développement","35.72M","0.189","-","3.73M"
"7714","5ZK","Quest Resource Holding Corporation","35.60M","1.720","7.50%","222.69M"
"7715","3RW","Virgin Wines UK PLC","35.58M","0.620","-","69.08M"
"7716","9B90","SurgePays, Inc.","35.53M","1.672","4.37%","42.93M"
"7717","EDD3","edding AG","35.48M","33.60","-","149.67M"
"7718","4EF","Critical One Energy Inc.","35.37M","0.530","-","-"
"7719","OGPQ","Lithium South Development Corporation","35.30M","0.265","-2.21%","-"
"7720","PNW1","Touchstone Exploration Inc.","35.23M","0.0900","-21.05%","31.49M"
"7721","7AY1","Actinium Pharmaceuticals, Inc.","35.20M","1.215","-0.33%","76.71K"
"7722","1B1","Molecure S.A.","35.11M","1.644","-3.07%","1.37M"
"7723","T4W","Toro Energy Limited","35.11M","0.270","-0.74%","55.83K"
"7724","6F4","Centurion Finance ASI Spólka Akcyjna","34.93M","0.340","-1.48%","-"
"7725","9HX","Freemelt Holding AB (publ)","34.90M","0.156","7.96%","5.99M"
"7726","9G8","Transtema Group AB","34.90M","0.728","-1.62%","242.10M"
"7727","NIO","Nordic Iron Ore AB (publ)","34.88M","0.677","-","-"
"7728","93Z","Marinomed Biotech AG","34.59M","18.00","1.41%","9.76M"
"7729","KEH","Chinese People Holdings Company Limited","34.55M","0.0030","-","297.28M"
"7730","WD4","Cirata plc","34.54M","0.195","-5.34%","8.11M"
"7731","4C8","Gremi Media S.A.","34.44M","17.30","-1.14%","25.07M"
"7732","WON1","Wang On Group Limited","34.43M","0.0020","50.00%","297.75M"
"7733","AZ3","Aztec Minerals Corp.","34.40M","0.225","-1.75%","-"
"7734","92I","Romerike Sparebank","34.32M","12.01","0.25%","39.94M"
"7735","9R9","Neometals Ltd","34.29M","0.0400","17.65%","-"
"7736","DEX","Delticom AG","34.16M","2.280","2.24%","506.18M"
"7737","H9W","HWA AG","34.07M","3.090","-0.32%","81.56M"
"7738","BOG","Stock3 AG","34.05M","29.80","1.36%","11.96M"
"7739","UA1","Urban One, Inc.","34.03M","0.930","5.09%","335.52M"
"7740","UA1N","Urban One, Inc.","34.03M","0.700","-4.11%","335.52M"
"7741","BEZ","Berentzen-Gruppe Aktiengesellschaft","34.01M","3.670","3.09%","173.46M"
"7742","6D1","PCF Group Spólka Akcyjna","33.95M","0.856","0.82%","54.08M"
"7743","DMS1","Diagnostic Medical Systems S.A.","33.93M","1.210","2.98%","49.47M"
"7744","VNC1","Vince Holding Corp.","33.90M","3.220","-6.40%","256.85M"
"7745","RM4B","Corcel Plc","33.89M","0.0010","500.00%","-"
"7746","PUQ0","Westbridge Renewable Energy Corp.","33.85M","1.290","1.57%","-"
"7747","6EA","Dusk Group Limited","33.83M","0.500","2.04%","76.59M"
"7748","NO3","Noodles & Company","33.82M","0.700","4.48%","421.11M"
"7749","SI7","SIFCO Industries, Inc.","33.82M","5.25","0.96%","72.29M"
"7750","UCA1","U.C.A. Aktiengesellschaft","33.66M","55.00","19.57%","690.26K"
"7751","DIE","Dierig Holding AG","33.65M","8.05","0.63%","47.46M"
"7752","IR9","Impresa - Sociedade Gestora de Participações Sociais, S.A.","33.60M","0.181","-","180.66M"
"7753","RJP","Structural Monitoring Systems Plc","33.47M","0.216","5.88%","15.66M"
"7754","50S","SuperCom Ltd.","33.44M","6.84","-3.12%","22.79M"
"7755","3ZH","Zhongliang Holdings Group Company Limited","33.40M","0.0040","14.29%","2.63B"
"7756","6HG","Haydale Graphene Industries plc","33.29M","0.0060","-16.67%","4.36M"
"7757","HM5","Cyclone Metals Limited","33.24M","0.0245","-","5.49K"
"7758","R8B","RMB Holdings Limited","32.99M","0.0140","-3.45%","-8.88M"
"7759","0LQ","EuroDry Ltd.","32.93M","11.10","3.74%","42.09M"
"7760","BBJ","Advance ZincTek Limited","32.91M","0.492","0.82%","6.79M"
"7761","UGB1","Unigold Inc.","32.63M","0.0970","-3.00%","-"
"7762","KX4A","KLX Energy Services Holdings, Inc.","32.58M","1.820","-7.14%","549.90M"
"7763","HDH1","Star Equity Holdings, Inc.","32.44M","8.90","-1.66%","126.96M"
"7764","OCC","Optical Cable Corporation","32.32M","3.820","7.91%","63.32M"
"7765","272","Mabion S.A.","32.22M","1.990","-","3.47M"
"7766","G4U","Globe Metals & Mining Limited","31.98M","0.0290","31.82%","6.14K"
"7767","L8J","Banimmo SA","31.95M","2.800","-","7.15M"
"7768","BBA","System1 Group PLC","31.91M","2.240","-0.88%","27.28M"
"7769","0NG","Northern Graphite Corporation","31.90M","0.169","12.67%","13.78M"
"7770","4H2","Holaluz-Clidom, S.A.","31.86M","0.802","-19.64%","197.96M"
"7771","8ME","Matrix Composites & Engineering Ltd","31.82M","0.132","-3.65%","41.74M"
"7772","UFX","Cauldron Energy Limited","31.79M","0.0050","-16.67%","17.02K"
"7773","8Z3","tinyBuild, Inc.","31.75M","0.0708","-0.28%","29.73M"
"7774","EGQ0","INOVIQ Ltd","31.73M","0.204","-1.92%","1.01M"
"7775","3A1","Aeffe S.p.A.","31.69M","0.267","-6.48%","232.89M"
"7776","5QN","Fortune Bay Corp.","31.66M","0.442","0.46%","-"
"7777","3H3","Hidili Industry International Development Limited","31.54M","0.0040","-11.11%","268.17M"
"7778","S188","SMT Scharf AG","31.46M","5.75","-2.56%","118.62M"
"7779","MT1","MetalsTech Limited","31.46M","0.153","4.80%","-"
"7780","7PQ","SFD S.A.","31.36M","0.590","-2.64%","98.89M"
"7781","S9H","Stran & Company, Inc.","31.35M","1.740","-2.79%","97.37M"
"7782","4UM","Emmerson PLC","31.34M","0.0140","7.69%","-"
"7783","T2H","Times China Holdings Limited","31.32M","0.0090","5.88%","1.10B"
"7784","PSH0","Sernova Biotherapeutics Inc","31.31M","0.0875","2.94%","-"
"7785","5YN","Joy Spreader Group Inc.","31.18M","0.0110","15.79%","1.19M"
"7786","UE22","U.S. Energy Corp.","31.18M","0.866","-3.56%","8.08M"
"7787","TOX","Touax SCA","31.09M","4.280","1.42%","198.97M"
"7788","OVZ1","Zensun Enterprises Limited","31.07M","0.0100","-23.08%","1.42B"
"7789","LFD","GCM Resources Plc","31.03M","0.0850","-","-"
"7790","2O9","Renalytix Plc","31.00M","0.0670","0.75%","2.55M"
"7791","MSBA","MEMSCAP, S.A.","30.99M","3.835","-1.67%","11.53M"
"7792","8BX1","Brixton Metals Corporation","30.95M","0.0378","3.85%","-"
"7793","2BE","Manolete Partners Plc","30.82M","0.510","7.60%","32.99M"
"7794","81D","Swissnet AG","30.78M","5.40","-1.82%","20.60M"
"7795","TIQ","Tessellis S.p.A.","30.66M","0.0718","-0.83%","216.99M"
"7796","86W","Shoe Zone plc","30.66M","0.540","5.88%","186.84M"
"7797","0G93","Globus Maritime Limited","30.49M","1.390","-4.79%","33.62M"
"7798","52X","Magle Chemoswed Holding AB (publ)","30.47M","1.530","-1.92%","27.18M"
"7799","47M","MedMira Inc.","30.45M","0.0370","7.25%","144.15K"
"7800","GXCN","CGX Energy Inc.","30.44M","0.0820","-1.20%","466.98K"
"7801","7Y2","Firebird Metals Limited","30.39M","0.163","10.88%","6.44K"
"7802","6DW","D. Western Therapeutics Institute, Inc.","30.38M","0.470","-","2.42M"
"7803","1X9","Cemat A/S","30.34M","0.102","-1.46%","5.20M"
"7804","ADJ","Adler Group S.A.","30.33M","0.192","-4.00%","353.28M"
"7805","RPG","Regent Pacific Group Limited","30.30M","0.0970","-1.02%","709.30K"
"7806","8T5","Tekcapital plc","30.25M","0.133","75.00%","5.34M"
"7807","7AC","Acarix AB (publ)","30.24M","0.0169","3.68%","625.83K"
"7808","EM7A","Emperor Entertainment Hotel Limited","30.20M","0.0230","-4.35%","83.76M"
"7809","COH","Cobalt Blue Holdings Limited","30.19M","0.0500","-0.20%","-"
"7810","0RY","Rhythm Biosciences Limited","30.15M","0.0680","8.80%","1.78M"
"7811","FUK","Fujikon Industrial Holdings Limited","30.11M","0.0570","1.79%","92.46M"
"7812","51L","The LGL Group, Inc.","30.11M","4.900","-1.21%","3.50M"
"7813","WAA","Wästbygg Gruppen AB (publ)","30.06M","0.584","-5.50%","421.68M"
"7814","2GQ","GFG Resources Inc","30.01M","0.0885","4.12%","-"
"7815","WFA","Weng Fine Art AG","29.89M","5.55","0.91%","2.48M"
"7816","M8R","Mirasol Resources Ltd.","29.86M","0.324","-0.61%","62.73K"
"7817","0E6","Scandium International Mining Corp.","29.86M","0.0700","-7.29%","-"
"7818","R8L","Volt Resources Limited","29.83M","0.0042","-12.50%","55.95K"
"7819","T6E","Twin Hospitality Group Inc.","29.78M","0.446","-","293.97M"
"7820","3FV","Solargiga Energy Holdings Limited","29.74M","0.0035","-","360.78M"
"7821","BDB","Belysse Group NV","29.65M","0.775","4.03%","270.29M"
"7822","BW6","Datrix S.p.A.","29.48M","1.475","0.34%","20.74M"
"7823","EVY","Everyman Media Group plc","29.45M","0.272","1.49%","135.60M"
"7824","NE4H","Northeast Electric Development Company Limited","29.43M","0.0200","-4.76%","19.70M"
"7825","DAR","DATRON AG","29.29M","7.05","0.71%","59.31M"
"7826","IM11","Implanet S.A.","29.27M","0.238","1.28%","11.10M"
"7827","FB1","Farmer Bros. Co.","29.21M","1.210","-0.82%","288.77M"
"7828","5PD","Prodways Group SA","29.16M","0.534","-1.84%","55.99M"
"7829","CQA2","Century City International Holdings Limited","29.04M","0.0100","-","275.48M"
"7830","C62","Chariot Limited","28.98M","0.0115","-42.50%","136.24K"
"7831","CTL","Creative Technology Ltd","28.95M","0.384","-0.52%","57.42M"
"7832","NYVF","Italian-Thai Development Public Company Limited","28.95M","0.0060","-","1.14B"
"7833","6LK","Network-1 Technologies, Inc.","28.80M","1.080","1.89%","127.85K"
"7834","5IY","Avensia AB (publ)","28.78M","0.702","-1.96%","39.11M"
"7835","VJF","Vital Metals Limited","28.73M","0.110","-0.90%","477.05K"
"7836","9ZJ","QleanAir AB (publ)","28.59M","1.825","0.55%","40.27M"
"7837","2E9","Intervacc AB (publ)","28.58M","0.0337","0.30%","1.91M"
"7838","AV1","Arco Vara AS","28.57M","1.560","-0.95%","9.01M"
"7839","NTZA","Natuzzi S.p.A.","28.56M","2.620","8.26%","305.60M"
"7840","NYZ","Novacyt S.A.","28.52M","0.380","1.61%","22.69M"
"7841","JE9N","Arianne Phosphate Inc.","28.49M","0.133","4.72%","-"
"7842","4PC","Perimeter Medical Imaging AI, Inc.","28.45M","0.197","3.14%","1.70M"
"7843","TTG","Thorney Technologies Ltd","28.39M","0.0645","-3.73%","1.58M"
"7844","DMJ","dynaCERT Inc.","28.36M","0.0656","28.13%","468.09K"
"7845","13O","Ourgame International Holdings Limited","28.34M","0.0200","-","10.14M"
"7846","E4U","EnWave Corporation","28.34M","0.226","0.89%","8.46M"
"7847","2GF","TerraCom Limited","28.24M","0.0310","1.64%","126.54M"
"7848","8E8","Elicera Therapeutics AB (publ)","28.19M","0.510","-0.59%","1.24M"
"7849","SYT","Softing AG","28.19M","2.800","-0.71%","93.29M"
"7850","20B","Biomark Diagnostics Inc.","28.16M","0.268","-1.47%","75.52K"
"7851","O5A","Dubber Corporation Limited","28.11M","0.0100","-4.76%","23.55M"
"7852","NXOA","Nicox S.A.","28.08M","0.296","8.24%","3.32M"
"7853","D9D","Dataproces Group A/S","28.01M","0.732","-1.08%","7.05M"
"7854","9AO","Atico Mining Corporation","27.98M","0.153","-0.65%","46.76M"
"7855","4YW","Silver Dollar Resources Inc.","27.91M","0.360","1.12%","-"
"7856","ARB3","Progressive Planet Solutions Inc.","27.90M","0.238","-2.46%","12.53M"
"7857","3IZ","ATA Creativity Global","27.90M","0.855","8.23%","33.51M"
"7858","CUAN","CyanConnode Holdings plc","27.81M","0.0540","-5.26%","18.32M"
"7859","JAN","Japan Asia Investment Co., Ltd.","27.79M","1.160","2.65%","14.04M"
"7860","CUG","Chuang's China Investments Limited","27.74M","0.0120","-","18.20M"
"7861","7KXN","Bayhorse Silver Inc.","27.56M","0.0845","10.46%","-"
"7862","6UX","ML System S.A.","27.50M","3.480","3.11%","28.26M"
"7863","1EQ","XP Factory Plc","27.48M","0.124","1.64%","70.11M"
"7864","NZCA","Provexis plc","27.46M","0.0005","-50.00%","998.17K"
"7865","UGL","U.S. Global Investors, Inc.","27.43M","2.140","3.88%","7.28M"
"7866","024","Mastermyne Group Limited","27.38M","0.0780","-3.11%","119.65M"
"7867","VG80","Varengold Bank AG","27.32M","2.640","0.38%","39.97M"
"7868","KR1","Kalamazoo Resources Limited","27.25M","0.105","1.46%","21.65K"
"7869","F0R","Foremost Clean Energy Ltd.","27.21M","1.700","-6.08%","-"
"7870","A0I0","Appia Rare Earths & Uranium Corp.","27.18M","0.130","13.60%","-"
"7871","TTU","NGE Capital Limited","27.06M","0.770","2.67%","1.58M"
"7872","16NA","Beam Global","27.05M","1.470","2.08%","23.58M"
"7873","3VG","THX Pharma Société Anonyme","27.04M","1.915","-3.53%","876.13K"
"7874","LE70","Lee Enterprises, Incorporated","26.97M","4.200","1.45%","480.91M"
"7875","C9J","Central Petroleum Limited","26.93M","0.0315","-7.35%","24.35M"
"7876","VSF","Pebble Beach Systems Group plc","26.92M","0.200","-2.91%","14.12M"
"7877","WFS","Warimpex Finanz- und Beteiligungs AG","26.86M","0.446","6.24%","16.53M"
"7878","R1B","Rubean AG","26.75M","5.20","-0.95%","1.78M"
"7879","NGP","Netgem SA","26.72M","0.792","2.33%","32.45M"
"7880","8LF","Insig AI Plc","26.66M","0.176","-","918.28K"
"7881","WE3","KH Group Oyj","26.66M","0.454","-1.09%","202.98M"
"7882","7RD","Swiss Water Decaffeinated Coffee Inc.","26.51M","2.680","-","148.06M"
"7883","BOE","Boer Power Holdings Limited","26.50M","0.0230","2.22%","85.25M"
"7884","KOJ5","Kong Sun Holdings Limited","26.45M","0.0010","-","38.61M"
"7885","6Y1","Integrum AB (publ)","26.40M","0.939","0.75%","9.36M"
"7886","9BR2","Bonterra Resources Inc.","26.34M","0.117","-","-"
"7887","7N60","Wishbone Gold Plc","26.32M","0.910","1.11%","135.92K"
"7888","0A7","Planetel S.p.A.","26.32M","3.980","2.58%","40.42M"
"7889","XE4","Surface Transforms Plc","26.28M","0.0100","-71.83%","13.66M"
"7890","1FO","Hydrogen-Refueling-Solutions SA","26.27M","1.656","0.98%","11.28M"
"7891","5TW","Litium AB (publ)","26.20M","1.400","-6.04%","7.94M"
"7892","8RE","International Battery Metals Ltd.","26.11M","0.0600","5.26%","-681.84K"
"7893","B9TN","North Peak Resources Ltd.","26.08M","0.550","-4.35%","-"
"7894","GX5","Taizhou Water Group Co., Ltd.","26.07M","0.121","0.83%","68.39M"
"7895","KT1","Key Tronic Corporation","25.91M","2.300","-1.77%","372.07M"
"7896","1R7","Ronshine China Holdings Limited","25.85M","0.0150","3.45%","2.10B"
"7897","P7V","Photon Energy N.V.","25.79M","0.403","-0.49%","100.87M"
"7898","2I40","TagMaster AB (publ)","25.79M","1.750","-1.69%","42.85M"
"7899","1I4","HeraMED Limited","25.73M","0.0200","-9.09%","180.28K"
"7900","LTJ","Luen Thai Holdings Limited","25.70M","0.0175","2.94%","566.83M"
"7901","2AB","Barinthus Biotherapeutics plc","25.68M","0.620","1.64%","-"
"7902","ASD1","Asia Orient Holdings Limited","25.55M","0.0285","-5.00%","685.87M"
"7903","LY7","Candles Scandinavia AB (publ)","25.50M","2.530","-1.17%","25.16M"
"7904","7K8","AMPEAK ENERGY LIMITED","25.43M","0.0315","3.28%","7.00M"
"7905","EN8A","Eniro Group AB (publ)","25.36M","0.0234","0.86%","85.93M"
"7906","CV8S","China Vanadium Titano-Magnetite Mining Company Limited","25.34M","0.0055","-","63.33M"
"7907","PAL","PAL Next AG","25.34M","0.915","-","4.00M"
