No.,Symbol,Company Name,Market Cap,Stock Price,% Change,Revenue
"1320","0237","Safety Godown Company, Limited","822.15M","2.030","-","235.03M"
"1321","2167","TI Cloud Inc.","820.76M","4.730","4.65%","590.49M"
"1322","0929","IPE Group Limited","820.76M","0.780","1.30%","995.60M"
"1323","2377","China Boqi Environmental (Holding) Co., Ltd.","820.67M","0.960","-3.03%","2.48B"
"1324","0640","Infinity Development Holdings Company Limited","820.45M","2.590","2.37%","835.15M"
"1325","1412","Q P Group Holdings Limited","819.28M","1.540","-0.65%","1.20B"
"1326","1731","Prosperous Industrial (Holdings) Limited","817.60M","0.730","-1.35%","1.88B"
"1327","1502","Financial Street Property Co., Limited","814.23M","2.180","0.93%","2.07B"
"1328","1332","Touyun Biotech Group Limited","813.73M","0.285","-1.72%","143.61M"
"1329","0251","S E A Holdings Limited","812.87M","1.350","-","425.07M"
"1330","1425","Justin Allen Holdings Limited","812.50M","0.650","3.17%","1.04B"
"1331","0154","Beijing Enterprises Environment Group Limited","810.19M","0.540","1.89%","1.73B"
"1332","0131","Cheuk Nang (Holdings) Limited","809.32M","1.240","-","168.52M"
"1333","2481","Wise Living Technology Co., Ltd","808.29M","2.680","-0.74%","1.72B"
"1334","0256","Citychamp Watch & Jewellery Group Limited","805.10M","0.185","-0.54%","1.40B"
"1335","1252","China Tianrui Group Cement Company Limited","801.65M","0.260","-1.89%","7.12B"
"1336","0210","Daphne International Holdings Limited","801.33M","0.405","-1.23%","385.49M"
"1337","0711","Asia Allied Infrastructure Holdings Limited","799.36M","0.435","-","9.53B"
"1338","0420","Fountain Set (Holdings) Limited","796.27M","0.650","-","4.14B"
"1339","1085","Hengxin Technology Ltd.","796.18M","1.710","1.18%","2.66B"
"1340","2392","Xuan Wu Cloud Technology Holdings Limited","795.70M","1.430","1.42%","1.00B"
"1341","2621","Shouhui Group Limited","790.72M","3.560","-","1.36B"
"1342","6829","Dragon Rise Group Holdings Limited","789.12M","2.740","-","1.33B"
"1343","2289","Charmacy Pharmaceutical Co., Ltd.","786.24M","7.31","23.90%","4.65B"
"1344","1756","China Science and Education Industry Group Limited","780.00M","0.650","-3.08%","1.58B"
"1345","1278","China New Town Development Company Limited","778.10M","0.0800","-","379.41M"
"1346","3869","Hospital Corporation of China Limited","778.03M","6.00","-","1.61B"
"1347","1201","Tesson Holdings Limited","776.34M","2.100","7.69%","46.09M"
"1348","0279","Arta TechFin Corporation Limited","776.24M","0.610","1.67%","108.14M"
"1349","0360","New Focus Auto Tech Holdings Limited","774.76M","0.0450","4.65%","603.85M"
"1350","3903","Hanhua Financial Holding Co., Ltd.","772.80M","0.168","1.82%","414.90M"
"1351","0156","Lippo China Resources Limited","771.70M","0.840","2.44%","813.26M"
"1352","9919","Activation Group Holdings Limited","767.08M","1.030","-1.91%","923.79M"
"1353","1986","Tsaker New Energy Tech Co., Limited","764.63M","0.790","-2.47%","2.29B"
"1354","0217","China Chengtong Development Group Limited","763.47M","0.128","-","434.58M"
"1355","1653","MOS House Group Limited","762.74M","2.640","-2.22%","112.86M"
"1356","0496","Kasen International Holdings Limited","762.16M","0.415","-4.60%","1.21B"
"1357","8371","Taste Gourmet Group Limited","761.79M","2.000","1.01%","1.29B"
"1358","1483","Net-A-Go Technology Company Limited","761.63M","1.030","-0.96%","370.99M"
"1359","3768","Kunming Dianchi Water Treatment Co., Ltd.","761.54M","0.740","1.37%","1.67B"
"1360","2573","Newtrend Group Holding Co., Ltd.","760.23M","7.90","-1.25%","752.42M"
"1361","0698","Tongda Group Holdings Limited","759.38M","3.910","0.77%","5.09B"
"1362","1292","Changan Minsheng APLL Logistics Co., Ltd.","757.74M","3.750","-1.58%","9.82B"
"1363","0184","Keck Seng Investments (Hong Kong) Limited","755.24M","2.220","5.21%","1.66B"
"1364","0690","Uni-Bio Science Group Limited","752.37M","0.126","-0.79%","589.59M"
"1365","2405","Powerwin Tech Group Limited","752.00M","0.940","4.44%","73.31M"
"1366","1820","Pacific Millennium Packaging Group Corporation","751.58M","2.500","2.04%","2.33B"
"1367","6828","Beijing Gas Blue Sky Holdings Limited","750.29M","0.0330","-2.94%","2.10B"
"1368","1906","Bonny International Holding Limited","750.27M","0.510","8.51%","261.89M"
"1369","2505","EDA Group Holdings Limited","749.09M","1.680","-4.00%","2.04B"
"1370","0239","Pak Fah Yeow International Limited","747.94M","2.400","-","199.55M"
"1371","1463","C-Link Squared Limited","747.31M","0.260","-7.14%","191.71M"
"1372","1980","Tian Ge Interactive Holdings Limited","742.50M","0.700","-1.41%","40.82M"
"1373","2298","Cosmo Lady (China) Holdings Company Limited","740.98M","0.340","-4.23%","3.21B"
"1374","0585","Imagi International Holdings Limited","738.63M","0.890","1.14%","29.91M"
"1375","0771","Automated Systems Holdings Limited","736.18M","0.880","-1.12%","2.48B"
"1376","2671","USAS Building System (Shanghai) Co., Ltd.","735.36M","6.10","-1.45%","2.67B"
"1377","0018","Oriental Enterprise Holdings Limited","731.36M","0.305","1.64%","524.11M"
"1378","2000","SIM Technology Group Limited","731.07M","0.345","6.15%","453.90M"
"1379","2486","Plus Group Holdings Inc.","726.79M","6.46","1.41%","2.56B"
"1380","1203","GDH Guangnan (Holdings) Limited","726.07M","0.800","-1.23%","12.64B"
"1381","0526","Lisi Group (Holdings) Limited","725.21M","0.0820","1.23%","2.62B"
"1382","9686","Xikang Cloud Hospital Holdings Inc.","724.01M","0.860","-4.44%","548.86M"
"1383","8037","China Biotech Services Holdings Limited","722.04M","0.740","4.23%","76.93M"
"1384","0610","Wai Kee Holdings Limited","721.74M","0.910","4.60%","14.87B"
"1385","1569","Minsheng Education Group Company Limited","721.23M","0.171","-1.72%","1.93B"
"1386","0876","Kaisa Health Group Holdings Limited","721.03M","0.143","0.70%","166.42M"
"1387","1036","Vanke Overseas Investment Holding Company Limited","720.63M","1.790","-3.24%","892.75M"
"1388","2415","MedSci Healthcare Holdings Limited","719.11M","1.320","1.54%","301.56M"
"1389","6885","Henan Jinma Energy Company Limited","717.46M","1.340","-","10.00B"
"1390","0860","Apollo Future Mobility Group Limited","715.71M","0.700","-","298.86M"
"1391","0089","Tai Sang Land Development Limited","713.42M","2.480","3.77%","475.94M"
"1392","0334","China Display Optoelectronics Technology Holdings Limited","712.95M","0.340","-","6.44B"
"1393","3828","Ming Fai International Holdings Limited","712.23M","0.970","2.11%","2.32B"
"1394","1118","Golik Holdings Limited","712.23M","1.240","-2.36%","3.54B"
"1395","0228","China Energy Development Holdings Limited","711.67M","1.560","0.65%","253.13M"
"1396","0627","Vision Synergy Holdings Limited","710.34M","0.500","-","79.09M"
"1397","0493","GOME Retail Holdings Limited","709.65M","0.0150","-","658.88M"
"1398","0848","Maoye International Holdings Limited","709.36M","0.138","4.55%","4.40B"
"1399","0149","China Agri-Products Exchange Limited","706.67M","0.0710","-1.39%","414.25M"
"1400","1853","Jilin Province Chuncheng Heating Company Limited","704.72M","1.420","-18.86%","2.01B"
"1401","1522","BII Railway Transportation Technology Holdings Company Limited","702.54M","0.335","-1.49%","1.75B"
"1402","0676","Pegasus International Holdings Limited","701.42M","0.960","-","32.31M"
"1403","6919","Renrui Human Resources Technology Holdings Limited","700.52M","4.670","-","6.60B"
"1404","3348","China PengFei Group Limited","695.00M","1.390","-","1.31B"
"1405","0846","Mingfa Group (International) Company Limited","694.65M","0.114","-8.80%","6.51B"
"1406","0235","CSC Holdings Limited","693.10M","0.0340","-2.86%","65.51M"
"1407","1461","Zhongtai Futures Company Limited","691.31M","0.690","-","1.57B"
"1408","0039","China Beidahuang Industry Group Holdings Limited","691.23M","0.0860","7.50%","242.68M"
"1409","0918","Majestic Dragon AeroTech Holdings Limited","690.72M","0.620","-","176.41M"
"1410","1116","Huiyuan Cowins Technology Group Limited","690.56M","0.320","8.48%","832.86M"
"1411","0976","Chiho Environmental Group Limited","690.22M","0.430","-1.15%","16.51B"
"1412","8146","Grace Wine Holdings Limited","688.52M","0.860","1.18%","44.00M"
"1413","2138","EC Healthcare","687.42M","0.580","-1.70%","4.01B"
"1414","0160","Hon Kwok Land Investment Company, Limited","684.41M","0.950","1.06%","1.13B"
"1415","1180","Paradise Entertainment Limited","683.92M","0.650","1.56%","1.17B"
"1416","0439","Genesis Scale Holdings Limited","683.42M","1.110","-0.89%","77.14M"
"1417","2120","Wenzhou Kangning Hospital Co., Ltd.","683.14M","9.85","-","1.71B"
"1418","1856","Ernest Borel Holdings Limited","680.89M","1.890","0.53%","97.22M"
"1419","1577","Quanzhou Huixin Micro-credit Co., Ltd.","680.00M","1.000","-","109.53M"
"1420","8189","Tianjin TEDA Biomedical Engineering Company Limited","672.18M","0.315","-","438.66M"
"1421","0519","Novautek Technologies Group Limited","672.12M","0.220","0.92%","35.67M"
"1422","6898","China Aluminum Cans Holdings Limited","670.27M","0.710","-1.41%","225.75M"
"1423","2033","Time Watch Investments Limited","668.87M","0.325","-","689.43M"
"1424","3315","Goldpac Group Limited","668.82M","0.830","-1.19%","1.11B"
"1425","0854","Willas-Array Electronics (Holdings) Limited","667.64M","5.80","-3.97%","2.41B"
"1426","0717","Emperor Capital Group Limited","667.34M","0.0990","-1.98%","652.24M"
"1427","1152","Momentum Financial Holdings Limited","664.28M","0.320","4.92%","557.18M"
"1428","1808","Enterprise Development Holdings Limited","661.20M","2.700","-3.23%","911.98M"
"1429","3999","DaChan Food (Asia) Limited","660.52M","0.650","12.07%","6.57B"
"1430","1442","Infinity Logistics and Transport Ventures Limited","660.48M","0.320","-","847.74M"
"1431","0672","Zhong An Group Limited","659.39M","0.117","-1.68%","12.28B"
"1432","9955","ClouDr Group Limited","658.63M","1.020","0.99%","2.47B"
"1433","0040","Gold Peak Technology Group Limited","658.23M","0.740","4.23%","6.87B"
"1434","8115","Shanghai Qingpu Fire-Fighting Equipment Co., Ltd.","657.88M","3.510","-12.25%","95.76M"
"1435","3773","Yinsheng Digifavor Company Limited","655.70M","1.580","0.64%","148.12M"
"1436","0225","Pokfulam Development Company Limited","655.57M","5.95","-0.83%","177.63M"
"1437","1029","IRC Limited","651.75M","0.500","-1.96%","1.82B"
"1438","2350","MTT Group Holdings Limited","650.00M","1.040","9.47%","725.27M"
"1439","1943","King's Stone Holdings Group Limited","648.58M","0.630","-3.08%","201.14M"
"1440","1553","Maike Tube Industry Holdings Limited","646.36M","1.490","2.05%","2.95B"
"1441","0224","Pioneer Global Group Limited","646.26M","0.550","5.77%","181.10M"
"1442","8611","Mindtell Technology Limited","645.84M","1.380","-1.43%","33.64M"
"1443","1723","Moon Inc.","645.67M","1.350","-0.74%","197.09M"
"1444","2281","Luzhou Xinglu Water (Group) Co., Ltd.","644.78M","0.750","1.35%","1.46B"
"1445","1473","Pangaea Connectivity Technology Limited","644.60M","0.550","3.77%","2.16B"
"1446","0128","ENM Holdings Limited","643.76M","0.390","-","48.82M"
"1447","3623","China Success Finance Group Holdings Limited","643.28M","1.020","-0.97%","25.24M"
"1448","1727","Hebei Construction Group Corporation Limited","642.90M","0.365","-","24.05B"
"1449","1410","Edvance International Holdings Limited","642.70M","0.640","12.28%","763.54M"
"1450","1161","Water Oasis Group Limited","639.72M","0.940","-","981.33M"
"1451","0191","Lai Sun Garment (International) Limited","636.03M","0.720","7.46%","3.87B"
"1452","0556","Pan Asia Environmental Protection Group Limited","633.60M","0.640","3.23%","273.33M"
"1453","1878","SouthGobi Resources Ltd.","633.09M","2.060","-1.90%","4.68B"
"1454","9983","Central China New Life Limited","631.63M","0.490","-2.00%","3.18B"
"1455","2337","United Strength Power Holdings Limited","629.16M","1.680","-","7.63B"
"1456","0337","Greenland Hong Kong Holdings Limited","628.61M","0.227","0.44%","17.40B"
"1457","0201","Magnificent Hotel Investments Limited","626.29M","0.0700","-","538.40M"
"1458","0301","SANVO Fine Chemicals Group Limited","625.71M","1.330","-","1.17B"
"1459","2540","Lesi Group Limited","625.00M","1.250","-0.79%","1.17B"
"1460","1692","Town Ray Holdings Limited","624.66M","1.740","-1.14%","728.96M"
"1461","1565","Virscend Education Company Limited","623.93M","0.202","3.59%","1.18B"
"1462","1290","China Huirong Financial Holdings Limited","621.49M","0.570","-5.26%","708.29M"
"1463","1597","China Nature Energy Technology Holdings Limited","620.00M","2.480","4.20%","160.58M"
"1464","2530","Numans Health Food Holdings Company Limited","620.00M","0.620","5.09%","246.07M"
"1465","3389","Hengdeli Holdings Limited","616.56M","0.140","0.72%","851.98M"
"1466","8041","IntelliMark AI International Limited","614.65M","0.730","-2.67%","49.79M"
"1467","8026","China Brilliant Global Limited","613.79M","0.400","14.29%","103.63M"
"1468","1262","Labixiaoxin Snacks Group Limited","613.75M","2.810","0.72%","974.01M"
"1469","3737","Zhongzhi Pharmaceutical Holdings Limited","613.16M","0.710","-4.05%","2.20B"
"1470","1596","Hebei Yichen Industrial Group Corporation Limited","612.20M","0.680","-1.45%","1.17B"
"1471","0750","China Shuifa Singyes Energy Holdings Limited","602.54M","0.230","-5.74%","5.25B"
"1472","3689","Guangdong Kanghua Healthcare Group Co., Ltd.","601.91M","1.800","-","2.25B"
"1473","2329","Glory Health Industry Limited","600.00M","0.135","-5.59%","2.24B"
"1474","0052","Fairwood Holdings Limited","599.83M","4.630","-","3.06B"
"1475","0099","Wong's International Holdings Limited","598.10M","1.200","-4.00%","2.74B"
"1476","1751","Kingland Group Holdings Limited","598.03M","2.060","-1.44%","68.68M"
"1477","0529","SiS International Holdings Limited","597.63M","2.150","-","9.44B"
"1478","1683","Hope Life International Holdings Limited","597.20M","0.320","-3.03%","187.56M"
"1479","1622","Redco Properties Group Limited","596.67M","0.168","-5.09%","5.93B"
"1480","0677","Golden Resources Development International Limited","594.09M","0.350","-","2.09B"
"1481","1247","Miko International Holdings Limited","593.48M","2.800","4.48%","630.23M"
"1482","0391","Mei Ah Entertainment Group Limited","592.37M","0.100","-","75.74M"
"1483","6182","Twintek Investment Holdings Limited","592.00M","0.740","-","280.05M"
"1484","1725","China Strategic Technology Group Limited","591.99M","0.980","1.03%","372.85M"
"1485","0227","First Shanghai Investments Limited","591.48M","0.270","-1.82%","356.42M"
"1486","0351","Asia Energy Logistics Group Limited","588.52M","0.295","-","54.89M"
"1487","0528","Kingdom Holdings Limited","585.62M","0.950","-","2.97B"
"1488","2325","Yunkang Group Limited","585.34M","1.000","3.09%","706.95M"
"1489","2187","Zhixin Group Holding Limited","583.44M","0.780","16.42%","653.05M"
"1490","3626","East Nova Holdings Limited","579.60M","3.150","-1.56%","95.15M"
"1491","2322","Modern Innovative Digital Technology Company Limited","579.10M","0.131","1.55%","68.10M"
"1492","0090","Puxing Energy Limited","577.84M","1.270","9.48%","624.90M"
"1493","2152","Suxin Joyful Life Services Co., Ltd.","573.95M","5.68","-0.35%","1.06B"
"1494","1612","Vincent Medical Holdings Limited","573.37M","0.870","-2.25%","869.70M"
"1495","2170","Suzhou Basecare Medical Corporation Limited","571.67M","2.090","-1.42%","302.12M"
"1496","1097","i-CABLE Communications Limited","570.77M","0.0800","-2.44%","584.83M"
"1497","0721","China Financial International Investments Limited","570.52M","0.0510","-","-4.49M"
"1498","0655","Hongkong Chinese Limited","569.51M","0.285","-","74.21M"
"1499","2237","China Graphite Group Limited","568.00M","0.355","-","159.69M"
"1500","1011","China NT Pharma Group Company Limited","566.37M","0.840","1.21%","20.45M"
"1501","8460","Basetrophy Group Holdings Limited","565.75M","2.130","-4.48%","59.60M"
"1502","1183","MECOM Power and Construction Limited","565.26M","0.142","0.71%","1.52B"
"1503","0419","Hony Media Group","563.22M","0.380","1.33%","831.45M"
"1504","2990","Hony Media Group","563.22M","0.375","-","831.45M"
"1505","1939","Shangshan Gold International Holdings Limited","563.07M","1.100","-10.57%","106.63M"
"1506","2427","Guanze Medical Information Industry (Holding) Co., Ltd.","560.50M","0.700","18.64%","161.70M"
"1507","1790","TIL Enviro Limited","560.00M","0.560","-1.75%","224.12M"
"1508","6162","China Tianrui Automotive Interiors Co., LTD","560.00M","0.280","-1.79%","309.88M"
"1509","0618","Peking University Resources (Holdings) Company Limited","558.43M","0.204","-0.97%","1.83B"
"1510","0789","Artini Holdings Limited","556.07M","0.420","3.70%","163.90M"
"1511","1652","Fusen Pharmaceutical Company Limited","554.48M","0.750","-1.32%","264.08M"
"1512","1100","Mainland Headwear Holdings Limited","553.62M","1.290","-0.77%","1.63B"
"1513","3688","Top Spring International Holdings Limited","550.54M","0.360","-","1.65B"
"1514","8521","WebX International Holdings Company Limited","549.54M","0.860","1.18%","97.66M"
"1515","1243","Wang On Properties Limited","547.20M","0.0360","5.88%","1.42B"
"1516","0097","Henderson Investment Limited","545.47M","0.179","-0.56%","1.50B"
"1517","0367","Chuang's Consortium International Limited","543.58M","0.325","1.56%","273.69M"
"1518","1084","Green Fresh Biotechnology Company Limited","541.95M","0.620","-1.61%","1.03B"
"1519","0606","SCE Intelligent Commercial Management Holdings Limited","541.80M","0.280","-","1.29B"
"1520","8391","Cornerstone Technologies Holdings Limited","541.09M","0.520","1.96%","148.82M"
"1521","8050","City Coolxuan Company Limited","539.79M","1.990","2.05%","39.62M"
"1522","2165","Ling Yue Services Group Limited","537.09M","1.880","2.73%","723.87M"
"1523","8195","Legendary Education Group Limited","536.64M","1.170","-2.50%","356.66M"
"1524","1334","Ruichang International Holdings Limited","535.00M","1.070","-2.73%","406.64M"
"1525","2260","Vanov Holdings Company Limited","534.25M","1.170","-","286.58M"
"1526","1813","KWG Group Holdings Limited","533.35M","0.156","-2.50%","10.54B"
"1527","1556","Chinney Kin Wing Holdings Limited","532.50M","0.355","-","2.59B"
"1528","1466","Baijin Life Science Holdings Limited","531.38M","0.570","-1.72%","119.80M"
"1529","9928","Times Neighborhood Holdings Limited","530.45M","0.540","-","2.69B"
"1530","2619","X.J. Electrics (Hu Bei) Co.,Ltd","526.66M","1.930","-2.53%","1.57B"
"1531","1719","China Infrastructure & Logistics Group Ltd.","526.15M","0.305","-7.58%","397.29M"
"1532","0616","Eminence Enterprise Limited","525.43M","0.300","-1.67%","59.66M"
"1533","0980","Lianhua Supermarket Holdings Co., Ltd.","525.26M","0.355","-4.05%","20.17B"
"1534","0612","Carmen Century Investment Limited","523.08M","0.335","24.07%","37.10M"
"1535","0582","Shin Hwa World Limited","522.16M","0.143","2.14%","959.90M"
"1536","0730","Capital Industrial Financial Services Group Limited","521.92M","0.132","1.54%","126.06M"
"1537","1319","Oi Wah Pawnshop Credit Holdings Limited","519.56M","0.270","-","129.74M"
"1538","8247","Biosino Bio-Technology and Science Incorporation","519.50M","3.500","1.45%","246.61M"
"1539","1037","Maxnerva Technology Services Limited","515.51M","0.730","-","703.60M"
"1540","0776","Imperium Technology Group Limited","515.08M","1.150","-3.36%","50.69M"
"1541","0825","New World Department Store China Limited","514.27M","0.305","-","1.43B"
"1542","1098","Road King Infrastructure Limited","509.55M","0.680","-","3.85B"
"1543","8349","Yunhong Guixin Group Holdings Limited","508.00M","1.270","-2.31%","25.85M"
"1544","2101","Fulu Holdings Limited","507.53M","1.250","-","351.94M"
"1545","1373","International Housewares Retail Company Limited","507.27M","0.710","-","2.46B"
"1546","1026","Universal Technologies Holdings Limited","507.20M","0.0920","-","300.87M"
"1547","1397","Baguio Green Group Limited","506.30M","1.220","-0.81%","2.67B"
"1548","0361","Sino Golf Holdings Limited","503.21M","0.0810","-5.81%","222.60M"
"1549","6677","Sino-Ocean Service Holding Limited","503.20M","0.425","-4.49%","3.06B"
"1550","1861","Precious Dragon Technology Holdings Limited","502.92M","2.000","-1.96%","663.47M"
"1551","6966","China Wan Tong Yuan (Holdings) Limited","500.00M","0.500","-","33.91M"
"1552","1023","Sitoy Group Holdings Limited","499.54M","0.520","-1.92%","1.58B"
"1553","3882","Sky Light Holdings Limited","499.25M","0.495","1.02%","294.85M"
"1554","2651","Wuhan Dazhong Dental Medical Co., Ltd.","499.22M","10.11","-0.88%","425.53M"
"1555","1643","Modern Chinese Medicine Group Co., Ltd.","496.80M","0.690","-1.43%","221.57M"
"1556","1260","Wonderful Sky Financial Group Holdings Limited","495.13M","0.430","-2.27%","234.63M"
"1557","2881","Wuhan Youji Holdings Ltd.","490.76M","5.26","-","3.37B"
"1558","0458","Tristate Holdings Limited","489.53M","1.790","-","3.93B"
"1559","2693","Anhui Jinyan Kaolin New Materials Co., Ltd.","488.89M","5.03","-5.63%","311.17M"
"1560","8246","Zhonghua Gas Holdings Limited","487.98M","0.103","27.16%","105.40M"
"1561","0078","Regal Hotels International Holdings Limited","485.35M","0.540","-","1.47B"
"1562","1282","Renze Harvest International Limited","485.00M","0.0970","-2.02%","1.22B"
"1563","2529","Hollwin Urban Operation Service Group Co., Ltd","484.80M","3.030","-0.98%","754.00M"
"1564","1870","Acme International Holdings Limited","483.16M","0.475","-1.04%","184.08M"
"1565","6118","Austar Lifesciences Limited","481.83M","0.940","-4.08%","1.60B"
"1566","9963","Transtech Optelecom Science Holdings Limited","481.35M","1.610","5.23%","113.91M"
"1567","9882","Best Linking Group Holdings Limited","480.00M","0.620","8.77%","171.65M"
"1568","0169","Wanda Hotel Development Company Limited","479.13M","0.102","-0.97%","1.00B"
"1569","1777","Fantasia Holdings Group Co., Limited","479.13M","0.0830","-3.49%","5.28B"
"1570","6908","HG Semiconductor Limited","478.80M","0.510","2.00%","81.19M"
"1571","0994","CT Vision (International) Holdings Limited","477.73M","0.430","-10.42%","501.86M"
"1572","8188","GME Group Holdings Limited","477.12M","1.000","-1.96%","757.52M"
"1573","0111","Cinda International Holdings Limited","474.49M","0.740","-6.33%","163.56M"
"1574","1370","Aowei Holding Limited","474.25M","0.290","-1.70%","652.06M"
"1575","0280","King Fook Holdings Limited","472.84M","0.520","5.05%","914.96M"
"1576","1079","PINE Technology Holdings Limited","470.81M","0.330","-","303.43M"
"1577","0869","Playmates Toys Limited","470.80M","0.400","-","671.71M"
"1578","2146","Roiserv Lifestyle Services Co., Ltd.","470.00M","1.250","-0.79%","2.16B"
"1579","0953","Shaw Brothers Holdings Limited","468.47M","0.330","4.76%","159.18M"
"1580","8162","Loco Hong Kong Holdings Limited","467.78M","0.470","1.08%","16.87B"
"1581","0413","South China Holdings Company Limited","467.38M","0.0360","-","2.95B"
"1582","1380","China Kingstone Mining Holdings Limited","465.99M","0.930","-2.11%","38.64M"
"1583","2683","Wah Sun Handbags International Holdings Limited","465.83M","1.140","1.79%","803.54M"
"1584","0329","OCI International Holdings Limited","464.92M","0.310","3.33%","84.42M"
"1585","1900","China ITS (Holdings) Co., Ltd.","464.45M","0.270","-3.57%","1.11B"
"1586","8375","Data Union Capital International Holdings Group Limited","463.68M","1.610","1.26%","86.17M"
"1587","0265","Gangyu Smart Urban Services Holding Limited","462.61M","1.790","0.56%","347.55M"
"1588","0229","Raymond Industrial Limited","461.22M","0.920","-","1.08B"
"1589","1945","Zero2IPO Holdings Inc.","460.50M","1.540","7.69%","192.94M"
"1590","2321","Swang Chai Chuan Limited","460.07M","0.475","1.06%","1.69B"
"1591","0764","Eternity Investment Limited","459.26M","1.180","-1.67%","121.13M"
"1592","6696","Many Idea Cloud Holdings Limited","456.96M","0.680","9.68%","2.16B"
"1593","1285","Jiashili Group Limited","456.50M","1.100","3.77%","1.90B"
"1594","0236","San Miguel Brewery Hong Kong Limited","455.76M","1.220","-","723.35M"
"1595","6123","YTO International Express and Supply Chain Technology Limited","455.61M","1.090","-","3.76B"
"1596","1148","Xinchen China Power Holdings Limited","455.19M","0.355","2.90%","6.87B"
"1597","2177","UNQ Holdings Limited","454.55M","2.740","-1.44%","1.44B"
"1598","6866","Zuoli Kechuang Micro-finance Company Limited","454.30M","0.385","8.45%","125.40M"
"1599","0608","High Fashion International Limited","452.31M","1.480","-10.30%","3.20B"
"1600","0366","Luks Group (Vietnam Holdings) Company Limited","451.68M","0.900","-","352.31M"
"1601","2336","Shuoao International Holdings Limited","448.53M","0.247","0.82%","193.76M"
"1602","6036","Apex Ace Holding Limited","447.95M","0.425","-","3.66B"
"1603","8328","Xinyi Electric Storage Holdings Limited","447.75M","0.570","-","1.06B"
"1604","0244","The Sincere Company, Limited","446.75M","0.340","1.49%","130.55M"
"1605","1667","Dimmi Life Holdings Limited","446.40M","0.465","-","93.61M"
"1606","8645","Byte Metaverse Holdings Limited","446.34M","0.590","-6.35%","296.20M"
"1607","2189","Kato (Hong Kong) Holdings Limited","445.00M","0.445","-","343.39M"
"1608","2501","Maiyue Technology Limited","445.00M","0.890","-1.11%","303.27M"
"1609","0277","Tern Properties Company Limited","443.57M","1.600","8.84%","48.38M"
"1610","0022","Mexan Limited","440.47M","0.232","3.57%","48.37M"
"1611","2960","Neuberger Berman Investment Funds plc - Neuberger Berman Corporate Hybrid Bond Fund","437.95M","1.480","-","253.13M"
"1612","8227","Xi'an Haitian Antenna Technologies Co., Ltd.","436.45M","0.230","6.98%","20.70M"
"1613","3368","Parkson Retail Group Limited","432.06M","0.164","2.50%","4.05B"
"1614","2230","Medialink Group Limited","431.37M","0.225","-1.75%","673.93M"
"1615","1925","Kwung's Aroma Holdings Limited","429.34M","1.060","-0.93%","1.12B"
"1616","0166","New Times Corporation Limited","428.35M","0.0490","-","13.46B"
"1617","3913","KWG Living Group Holdings Limited","425.43M","0.210","-0.94%","3.63B"
"1618","1255","TATA Health International Holdings Limited","424.98M","1.750","-1.13%","94.26M"
"1619","1909","Fire Rock Holdings Limited","424.94M","1.750","-1.69%","150.51M"
"1620","2502","Henan Jinyuan Hydrogenated Chemicals Co., Ltd.","420.48M","0.440","1.15%","3.22B"
"1621","1657","SG Group Holdings Limited","419.84M","13.12","-2.60%","170.28M"
"1622","8269","Go Up Education Technology Limited","418.64M","0.470","-1.05%","37.14M"
"1623","8559","Go Up Education Technology Limited","418.64M","0.0240","41.18%","37.14M"
"1624","0082","Crazy Sports Group Limited","416.40M","0.0920","-2.13%","355.63M"
"1625","6830","Huazhong In-Vehicle Holdings Company Limited","415.76M","0.235","-0.42%","2.22B"
"1626","1960","TBK & Sons Holdings Limited","415.00M","0.415","1.22%","181.52M"
"1627","1587","Shineroad International Holdings Limited","414.80M","0.610","-1.61%","745.14M"
"1628","0365","Sino ICT Holdings Limited","414.68M","0.285","-3.39%","281.77M"
"1629","8305","Sheng Tang Holdings Limited","413.61M","0.255","-5.56%","135.34M"
"1630","0936","Kaisa Capital Investment Holdings Limited","413.40M","0.390","-1.27%","231.66M"
"1631","8365","Hatcher Group Limited","413.40M","2.080","-2.35%","72.37M"
"1632","1823","Huayu Expressway Group Limited","412.61M","1.000","-1.00%","159.06M"
"1633","0894","Man Yue Technology Holdings Limited","412.22M","0.860","7.50%","1.61B"
"1634","1202","Chengdu SIWI Science and Technology Company Limited","412.00M","0.950","-7.77%","329.67M"
"1635","1942","MOG Digitech Holdings Limited","411.68M","0.300","-1.67%","1.26B"
"1636","1303","Huili Resources (Group) Limited","410.11M","0.195","-","4.41B"
"1637","6063","Lotus Horizon Holdings Limited","410.00M","0.205","-6.82%","249.14M"
"1638","9689","JTF International Holdings Limited","409.20M","0.420","2.44%","813.43M"
"1639","0620","DTXS Silk Road Investment Holdings Company Limited","408.52M","0.510","2.00%","43.77M"
"1640","1176","Zhuguang Holdings Group Company Limited","407.13M","0.0460","-","2.33B"
"1641","0897","Wai Yuen Tong Medicine Holdings Limited","405.04M","0.360","4.35%","721.27M"
"1642","6860","FingerTango Inc.","404.72M","0.211","-1.86%","539.91M"
"1643","0320","Computime Group Limited","404.42M","0.480","-1.03%","4.07B"
"1644","1901","Feiyang International Holdings Group Limited","404.35M","0.405","-3.57%","883.31M"
"1645","0438","IRICO Group New Energy Company Limited","403.78M","2.290","-1.72%","3.02B"
"1646","0432","Pacific Century Premium Developments Limited","403.57M","0.198","-0.51%","1.09B"
"1647","0943","Zhongzheng International Company Limited","402.18M","0.234","-0.85%","117.30M"
