No.,Symbol,Company Name,Market Cap,Stock Price,% Change,Revenue
"201","600021","Shanghai Electric Power Co., Ltd.","59.98B","21.26","1.38%","42.32B"
"202","601618","Metallurgical Corporation of China Ltd.","59.68B","3.080","0.98%","474.50B"
"203","688223","Jinko Solar Co., Ltd.","59.63B","5.96","-1.00%","68.69B"
"204","600803","ENN Natural Gas Co.,Ltd.","59.50B","19.37","-2.37%","133.02B"
"205","601377","Industrial Securities Co.,Ltd.","59.42B","6.88","-1.01%","14.58B"
"206","603659","Shanghai Putailai New Energy Technology Group Co.,Ltd.","59.26B","28.17","-0.04%","14.44B"
"207","688469","United Nova Technology Co.,Ltd.","59.13B","7.11","2.89%","7.38B"
"208","601991","Datang International Power Generation Co., Ltd.","59.04B","3.710","1.09%","121.82B"
"209","600292","SPIC Hydropower Co., Ltd.","58.30B","13.31","0.30%","4.56B"
"210","601607","Shanghai Pharmaceuticals Holding Co., Ltd","58.16B","17.36","-1.03%","280.69B"
"211","688122","Western Superconducting Technologies Co., Ltd.","58.12B","89.46","-3.42%","5.37B"
"212","688047","Loongson Technology Corporation Limited","58.08B","145.04","-4.86%","547.17M"
"213","600233","YTO Express Group Co.,Ltd.","58.08B","16.97","-0.47%","73.82B"
"214","601059","Cinda Securities Co., Ltd.","57.56B","17.75","-","3.92B"
"215","688385","Shanghai Fudan Microelectronics Group Company Limited","57.35B","84.12","0.98%","3.93B"
"216","600845","Shanghai Baosight Software Co.,Ltd.","57.01B","23.89","-3.12%","10.94B"
"217","900926","Shanghai Baosight Software Co.,Ltd.","57.01B","1.135","-0.44%","10.94B"
"218","603392","Beijing Wantai Biological Pharmacy Enterprise Co., Ltd.","57.00B","45.08","-1.98%","1.80B"
"219","601808","China Oilfield Services Limited","56.52B","14.80","-4.88%","49.49B"
"220","688331","RemeGen Co., Ltd.","55.63B","107.25","2.24%","2.23B"
"221","600482","China Shipbuilding Industry Group Power Co., Ltd.","55.51B","24.63","-2.11%","56.05B"
"222","600027","Huadian Power International Corporation Limited","55.48B","4.970","-","102.67B"
"223","600588","Yonyou Network Technology Co.,Ltd.","54.98B","16.09","-8.06%","9.00B"
"224","601021","Spring Airlines Co., Ltd.","54.66B","56.28","-1.26%","20.80B"
"225","688702","Suzhou Centec Communications Co., Ltd.","54.55B","133.04","3.45%","1.11B"
"226","688110","Dosilicon Co., Ltd.","54.41B","125.16","4.74%","766.50M"
"227","688303","Xinjiang Daqo New Energy Co.,Ltd.","54.35B","25.46","0.63%","4.65B"
"228","600377","Jiangsu Expressway Company Limited","54.06B","11.50","-0.69%","22.12B"
"229","601212","Baiyin Nonferrous Group Co., Ltd.","53.91B","7.28","1.68%","90.38B"
"230","600601","Founder Technology Group Co.,Ltd.","53.34B","12.48","-0.64%","4.43B"
"231","600498","Fiberhome Telecommunication Technologies Co., Ltd.","53.00B","39.02","-9.40%","24.47B"
