No.,Symbol,Company Name,Market Cap,Stock Price,% Change,Revenue
"1626","0A46","Peloton Interactive, Inc.","1.98B","6.42","-3.90%","1.83B"
"1627","0ZC0","Tenable Holdings, Inc.","1.97B","22.37","-0.44%","725.05M"
"1628","0RE6","Walliser Kantonalbank","1.97B","135.00","-","265.96M"
"1629","0GW3","Hufvudstaden AB (publ)","1.96B","120.79","-1.14%","258.10M"
"1630","0O5H","Elekta AB (publ)","1.96B","62.79","2.60%","1.41B"
"1631","SEPL","Seplat Energy Plc","1.96B","326.00","2.36%","1.92B"
"1632","0ROQ","Comet Holding AG","1.95B","267.27","4.74%","443.48M"
"1633","CLDN","Caledonia Investments Plc","1.95B","375.00","-0.79%","219.80M"
"1634","0REQ","Per Aarsleff Holding A/S","1.95B","887.56","0.22%","2.64B"
"1635","0NP9","AIXTRON SE","1.95B","19.92","3.38%","520.44M"
"1636","0KG0","TietoEVRY Oyj","1.94B","18.90","0.32%","2.43B"
"1637","0A88","10x Genomics, Inc.","1.94B","21.12","-1.69%","477.47M"
"1638","0H9G","Advance Auto Parts, Inc.","1.94B","42.20","0.05%","6.40B"
"1639","0Q2F","Distribuidora Internacional de Alimentación, S.A.","1.93B","38.65","-0.90%","5.03B"
"1640","0O4B","Van Lanschot Kempen NV","1.92B","53.40","-0.74%","629.01M"
"1641","0RGZ","Kinnevik AB","1.92B","84.90","-","13.34M"
"1642","0RH1","Kinnevik AB","1.92B","83.48","0.25%","13.34M"
"1643","DNLM","Dunelm Group plc","1.92B","950.00","0.90%","1.77B"
"1644","0NTM","Österreichische Post AG","1.91B","32.60","1.88%","2.71B"
"1645","0FJ8","Outokumpu Oyj","1.91B","4.715","0.03%","4.99B"
"1646","TCAP","TP ICAP Group PLC","1.91B","256.50","-0.20%","2.27B"
"1647","0PAN","CPI Europe AG","1.90B","16.03","2.08%","681.13M"
"1648","0KBT","REN - Redes Energéticas Nacionais, SGPS, S.A.","1.90B","3.305","-0.38%","916.22M"
"1649","TKO","Taseko Mines Limited","1.90B","520.00","-2.80%","318.82M"
"1650","0K97","Elecnor, S.A.","1.90B","26.00","1.56%","3.52B"
"1651","GNS","Genus plc","1.90B","2,835.00","7.80%","672.80M"
"1652","0I6U","DXC Technology Company","1.90B","14.68","-0.56%","9.46B"
"1653","0GWS","Billerud AB (publ)","1.89B","95.22","-0.28%","3.38B"
"1654","0HC2","Alarm.com Holdings, Inc.","1.89B","49.83","-2.16%","737.82M"
"1655","0NEX","emeis Société anonyme","1.89B","13.69","-3.32%","4.95B"
"1656","0HGV","Applied Optoelectronics, Inc.","1.89B","38.52","6.46%","313.73M"
"1657","0KCD","Solaria Energía y Medio Ambiente, S.A.","1.88B","17.96","1.40%","272.32M"
"1658","0MGP","Société BIC SA","1.87B","53.20","1.72%","1.83B"
"1659","0IUJ","Interparfums SA","1.87B","25.80","-1.53%","775.61M"
"1660","0MPM","Ceconomy AG","1.86B","4.470","0.11%","20.14B"
"1661","0AAI","Montana Aerospace AG","1.86B","31.80","-2.01%","1.43B"
"1662","0YH9","Netcompany Group A/S","1.86B","365.10","-0.19%","853.78M"
"1663","0QYY","Harley-Davidson, Inc.","1.86B","20.61","-1.99%","3.47B"
"1664","HILS","Hill & Smith PLC","1.85B","2,330.00","-1.27%","864.00M"
"1665","0J1Z","NOS, S.G.P.S., S.A.","1.85B","4.189","-1.58%","1.56B"
"1666","0NPX","Imerys S.A.","1.85B","24.88","-1.18%","2.98B"
"1667","0MGU","Rémy Cointreau SA","1.85B","41.02","0.74%","820.93M"
"1668","TEEG","Telecom Egypt Company","1.84B","2.800","-","1.58B"
"1669","GDWN","Goodwin PLC","1.83B","24,400.0","-0.41%","248.93M"
"1670","SAFE","Safestore Holdings Plc","1.83B","837.00","2.39%","236.80M"
"1671","0GF6","Veidekke ASA","1.83B","178.10","-1.49%","3.17B"
"1672","0A0C","Stadler Rail AG","1.83B","19.66","-1.14%","3.09B"
"1673","AJB","AJ Bell plc","1.82B","455.60","1.11%","316.92M"
"1674","0OFP","NCC AB (publ)","1.82B","228.78","-1.17%","4.75B"
"1675","0I8F","DENTSPLY SIRONA Inc.","1.82B","12.28","-1.14%","2.70B"
"1676","0LIK","Under Armour, Inc.","1.82B","5.56","1.26%","3.76B"
"1677","0R2I","Under Armour, Inc.","1.82B","5.73","1.37%","3.76B"
"1678","0QTI","Anima Holding SpA","1.82B","6.24","-0.08%","1.23B"
"1679","0O0N","Aktieselskabet Schouw & Co.","1.81B","675.50","0.30%","4.00B"
"1680","0RGR","XTB S.A.","1.81B","72.56","-","407.64M"
"1681","HMSO","Hammerson Plc","1.81B","340.80","-0.35%","237.60M"
"1682","0DPB","Bavarian Nordic A/S","1.81B","198.85","0.15%","804.88M"
"1683","GFTU","Grafton Group plc","1.80B","943.10","-0.80%","2.40B"
"1684","0A2P","Melco Resorts & Entertainment Limited","1.79B","6.38","17.77%","3.77B"
"1685","0QNN","Burckhardt Compression Holding AG","1.79B","563.51","0.33%","1.04B"
"1686","0IHM","Atrium Ljungberg AB (publ)","1.79B","35.02","1.03%","286.75M"
"1687","0RBI","Sinch AB (publ)","1.78B","31.66","2.16%","2.25B"
"1688","0RHD","Basic-Fit N.V.","1.77B","31.01","4.81%","1.12B"
"1689","0QLN","Tecan Group AG","1.77B","151.20","1.32%","832.06M"
"1690","0FCK","MVV Energie AG","1.77B","31.20","-0.95%","5.09B"
"1691","0RHV","Investis Holding SA","1.77B","149.00","1.02%","68.82M"
"1692","0AA6","Azelis Group NV","1.75B","8.60","-1.72%","3.62B"
"1693","ELSA","Societatea Energetica Electrica S.A.","1.75B","8.00","-","2.08B"
"1694","0HRR","CVR Energy, Inc.","1.75B","23.43","-0.74%","5.43B"
"1695","0HWG","The Chemours Company","1.75B","16.30","5.08%","4.34B"
"1696","0RMP","Banque Cantonale de Genève SA","1.74B","26.20","1.16%","492.92M"
"1697","0A5J","Dermapharm Holding SE","1.73B","38.00","-0.26%","1.02B"
"1698","0RG4","TORM plc","1.73B","147.60","-1.34%","961.39M"
"1699","0RKF","Construcciones y Auxiliar de Ferrocarriles, S.A.","1.73B","58.59","-1.03%","3.90B"
"1700","0MYZ","Ströer SE & Co. KGaA","1.73B","37.15","-","1.80B"
"1701","0RTZ","Aktor Societe Anonyme Holding Company Technical and Energy Projects","1.72B","9.74","-","1.15B"
"1702","0QO9","TX Group AG","1.72B","174.89","-0.34%","832.53M"
"1703","0ABJ","Alleima AB (publ)","1.72B","85.65","-0.11%","1.52B"
"1704","0R0P","BlackBerry Limited","1.71B","5.56","-","404.01M"
"1705","0G7B","Südzucker AG","1.71B","9.53","0.26%","7.52B"
"1706","ENOG","Energean plc","1.71B","926.00","0.33%","913.78M"
"1707","0KFU","Park Hotels & Resorts Inc.","1.71B","11.39","-1.17%","1.89B"
"1708","0J22","HCI Group, Inc.","1.70B","177.27","-1.55%","607.49M"
"1709","PAG","Paragon Banking Group PLC","1.70B","902.00","0.61%","505.70M"
"1710","0HV8","Peugeot Invest Société anonyme","1.70B","77.55","-0.64%","148.29M"
"1711","HTWS","Helios Towers plc","1.70B","163.20","-0.97%","598.81M"
"1712","0M6I","Koninklijke Heijmans N.V.","1.69B","70.95","2.06%","2.29B"
"1713","0A9W","Organon & Co.","1.69B","8.45","4.10%","4.69B"
"1714","BME","B&M European Value Retail S.A.","1.69B","167.85","-1.70%","5.68B"
"1715","0A55","QuidelOrtho Corporation","1.69B","43.50","-0.31%","2.02B"
"1716","0V50","RingCentral, Inc.","1.68B","26.20","-5.52%","1.85B"
"1717","0QZ2","Silvercorp Metals Inc.","1.68B","13.93","2.43%","240.58M"
"1718","0RGI","Cosmo Pharmaceuticals N.V.","1.68B","111.43","3.36%","156.24M"
"1719","GRG","Greggs plc","1.68B","1,655.00","-1.08%","2.08B"
"1720","0QN2","Interroll Holding AG","1.68B","2,307.39","-1.87%","484.03M"
"1721","0A8P","Walker & Dunlop, Inc.","1.68B","64.30","5.36%","863.02M"
"1722","0RD7","Scandic Hotels Group AB (publ)","1.68B","92.09","-0.19%","1.75B"
"1723","TATE","Tate & Lyle plc","1.66B","376.80","0.05%","1.99B"
"1724","0RNU","Neinor Homes, S.A.","1.66B","19.30","1.15%","396.49M"
"1725","0OQJ","NV Bekaert SA","1.66B","38.80","-2.39%","3.30B"
"1726","0QIX","BW LPG Limited","1.66B","148.90","-5.34%","2.75B"
"1727","0JXZ","Galapagos NV","1.66B","29.38","1.45%","250.44M"
"1728","0L35","Sarepta Therapeutics, Inc.","1.65B","21.31","-1.93%","1.80B"
"1729","0RPZ","HMS Networks AB (publ)","1.64B","406.00","-0.34%","271.05M"
"1730","MAB","Mitchells & Butlers plc","1.64B","276.00","-1.08%","2.71B"
"1731","0AA5","Antin Infrastructure Partners SAS","1.64B","11.08","1.00%","274.00M"
"1732","0N9K","Elmos Semiconductor SE","1.63B","109.30","-0.09%","488.00M"
"1733","0LIF","Ultragenyx Pharmaceutical Inc.","1.62B","23.51","-1.93%","469.13M"
"1734","0FIW","Embla Medical hf.","1.62B","32.30","-","667.15M"
"1735","0AA9","Storskogen Group AB (publ)","1.61B","11.63","1.44%","2.60B"
"1736","COA","Coats Group plc","1.61B","83.80","-1.06%","1.10B"
"1737","0HHU","ARMOUR Residential REIT, Inc.","1.60B","19.22","4.24%","86.89M"
"1738","0A99","Magnite, Inc.","1.60B","16.21","-2.46%","522.67M"
"1739","0QHX","Odfjell Drilling Ltd.","1.60B","90.80","2.37%","639.94M"
"1740","0IJW","Extreme Networks, Inc.","1.59B","15.93","-1.86%","878.67M"
"1741","0M2A","Adeia Inc.","1.59B","13.20","-0.23%","282.63M"
"1742","0JRJ","Knowles Corporation","1.59B","22.00","-1.70%","426.65M"
"1743","0HGM","Appian Corporation","1.58B","29.00","-3.94%","513.88M"
"1744","0V1L","International Petroleum Corporation","1.58B","173.70","2.37%","524.17M"
"1745","0OHC","Exail Technologies","1.57B","108.60","2.14%","388.55M"
"1746","0JRL","Kohl's Corporation","1.56B","18.68","-1.68%","11.99B"
"1747","0Y5E","Perrigo Company plc","1.56B","14.98","-0.81%","3.19B"
"1748","0KZA","SM Energy Company","1.56B","18.26","-0.43%","2.36B"
"1749","0EAQ","Teekay Tankers Ltd.","1.55B","59.98","1.08%","708.14M"
"1750","0NZ7","Mayr-Melnhof Karton AG","1.55B","93.00","-0.54%","3.48B"
"1751","0QNG","Jungfraubahn Holding AG","1.55B","291.75","1.83%","277.84M"
"1752","0IW3","Global Net Lease, Inc.","1.55B","9.40","1.51%","558.95M"
"1753","0AHI","Caisse Régionale de Crédit Agricole Mutuel Nord de France Société coopérative","1.55B","30.50","7.38%","545.48M"
"1754","0LY1","WisdomTree, Inc.","1.55B","14.19","3.70%","339.99M"
"1755","0R3Y","Entra ASA","1.54B","114.70","3.33%","227.32M"
"1756","0QRA","Bufab AB (publ)","1.54B","100.52","-0.00%","631.92M"
"1757","SRE","Sirius Real Estate Limited","1.53B","101.90","0.30%","285.34M"
"1758","0R9S","Avio S.p.A.","1.53B","38.25","1.26%","479.23M"
"1759","0BQD","KSB SE & Co. KGaA","1.53B","1,000.00","-1.96%","2.57B"
"1760","0ROM","Gestamp Automoción, S.A.","1.53B","3.103","0.16%","10.19B"
"1761","ASHM","Ashmore Group Plc","1.53B","234.40","3.99%","142.40M"
"1762","0IE9","Semapa - Sociedade de Investimento e Gestão, SGPS, S.A.","1.52B","21.95","-0.68%","2.51B"
"1763","SSPG","SSP Group plc","1.52B","192.30","-0.36%","3.64B"
"1764","0JAX","Innospec Inc.","1.52B","80.27","-0.19%","1.33B"
"1765","0L7S","SolarEdge Technologies, Inc.","1.52B","34.40","-0.21%","777.64M"
"1766","0NZN","Robertet SA","1.51B","895.02","-0.43%","719.52M"
"1767","ZENB","Zenith Bank Plc","1.51B","2.900","-","1.11B"
"1768","0GN6","Argan SA","1.51B","67.30","-0.88%","211.67M"
"1769","0JDO","Iridium Communications Inc.","1.51B","18.64","-2.61%","648.50M"
"1770","0MDT","AB Electrolux (publ)","1.50B","68.08","0.48%","10.59B"
"1771","SVS","Savills plc","1.50B","1,094.00","-1.26%","2.47B"
"1772","0REZ","AddLife AB (publ)","1.50B","153.54","-0.53%","831.12M"
"1773","0RPK","Grand City Properties S.A.","1.50B","9.93","2.06%","525.06M"
"1774","0DH7","AF Gruppen ASA","1.50B","184.80","-0.48%","2.33B"
"1775","0RBW","Bravida Holding AB (publ)","1.49B","90.13","1.78%","2.24B"
"1776","LWDB","The Law Debenture Corporation p.l.c.","1.49B","1,118.00","-0.53%","252.53M"
"1777","ONT","Oxford Nanopore Technologies plc","1.49B","154.00","-1.28%","204.69M"
"1778","0NBI","Hamburger Hafen und Logistik Aktiengesellschaft","1.49B","22.50","-0.88%","1.53B"
"1779","0LID","Ultra Clean Holdings, Inc.","1.48B","44.26","-0.18%","1.57B"
"1780","0MKO","Meliá Hotels International, S.A.","1.48B","7.83","-0.95%","1.81B"
"1781","CHG","Chemring Group PLC","1.48B","546.00","0.92%","497.50M"
"1782","PFD","Premier Foods plc","1.48B","171.40","-0.58%","1.15B"
"1783","0EKR","Gimv NV","1.48B","45.70","-0.11%","236.27M"
"1784","0LBY","Montea Comm. VA","1.48B","74.40","-11.95%","138.07M"
"1785","0HDK","Systemair AB (publ)","1.47B","87.70","0.16%","994.84M"
"1786","0QB7","Borregaard ASA","1.46B","199.20","-0.40%","567.86M"
"1787","0JOT","JetBlue Airways Corporation","1.46B","5.07","6.29%","6.77B"
"1788","0YAY","Vitrolife AB (publ)","1.46B","131.36","-3.40%","276.88M"
"1789","0N7D","Bure Equity AB (publ)","1.46B","241.80","2.31%","-419.15M"
"1790","BAKK","Bakkavor Group plc","1.46B","252.00","3.92%","2.30B"
"1791","LRE","Lancashire Holdings Limited","1.45B","600.00","-0.33%","1.11B"
"1792","PTSB","Permanent TSB Group Holdings plc","1.45B","2.990","7.17%","577.75M"
"1793","0MSJ","TGS ASA","1.45B","95.68","5.95%","1.30B"
"1794","0N66","ATOSS Software SE","1.45B","104.49","-0.48%","160.66M"
"1795","0NQT","TF1 SA","1.44B","7.88","-0.16%","2.06B"
"1796","GRI","Grainger plc","1.44B","194.60","-0.31%","262.70M"
"1797","0DZ0","ChemoMetec A/S","1.44B","703.50","0.64%","56.95M"
"1798","0R6M","Intershop Holding AG","1.44B","167.30","-0.12%","105.46M"
"1799","0R8P","Siltronic AG","1.44B","55.88","5.04%","1.17B"
"1800","0GTI","Caisse Régionale de Crédit Agricole Mutuel Brie Picardie Société coopérative","1.44B","29.55","1.80%","567.72M"
"1801","0IK3","FMC Corporation","1.43B","15.42","0.91%","2.68B"
"1802","0J9C","Dürr Aktiengesellschaft","1.43B","23.40","-1.06%","3.66B"
"1803","0E4K","DEUTZ Aktiengesellschaft","1.43B","10.53","2.04%","1.75B"
"1804","IGN","AB Ignitis grupe","1.42B","22.20","-","2.17B"
"1805","0ZFN","Sonos, Inc.","1.42B","15.97","-1.16%","1.08B"
"1806","0A5W","C3.ai, Inc.","1.42B","13.30","-3.48%","268.70M"
"1807","0GEG","Vaisala Oyj","1.42B","45.15","0.22%","525.55M"
"1808","0NBX","Banca IFIS S.p.A.","1.42B","26.92","-0.07%","580.06M"
"1809","0NLY","Verbio SE","1.42B","25.78","-1.07%","1.46B"
"1810","0DNW","Austevoll Seafood ASA","1.42B","95.12","0.54%","2.90B"
"1811","0ACT","AlzChem Group AG","1.42B","168.00","3.32%","502.89M"
"1812","0KGQ","UIE Plc","1.41B","398.00","0.63%","423.04M"
"1813","0SFN","Elkem ASA","1.41B","30.40","-0.17%","1.26B"
"1814","0N2Z","Vossloh AG","1.41B","84.60","5.09%","1.10B"
"1815","0K4O","Icade","1.41B","21.34","1.14%","1.15B"
"1816","0YG7","Beijer Alma AB (publ)","1.40B","288.00","0.70%","607.29M"
"1817","0RLO","AQ Group AB (publ)","1.40B","184.40","-1.81%","700.69M"
"1818","0HNZ","Fagron NV","1.40B","21.80","0.69%","787.55M"
"1819","0K11","Wacker Neuson SE","1.40B","24.00","-1.32%","1.87B"
"1820","GPE","Great Portland Estates Plc","1.40B","347.00","2.36%","114.00M"
"1821","0RTL","Landis+Gyr Group AG","1.40B","51.92","-0.94%","1.21B"
"1822","TPK","Travis Perkins plc","1.40B","661.50","-2.43%","4.56B"
"1823","0G9J","Tamburi Investment Partners S.p.A.","1.40B","9.84","0.82%","2.05M"
"1824","0XWG","iQIYI, Inc.","1.40B","1.970","-0.46%","2.83B"
"1825","0QUU","Afry AB","1.40B","155.60","1.30%","2.07B"
"1826","0UWL","Freehold Royalties Ltd.","1.39B","15.64","0.68%","171.21M"
"1827","0JLQ","Sanoma Oyj","1.39B","9.70","0.31%","1.15B"
"1828","0FQR","Pfeiffer Vacuum Technology AG","1.39B","162.20","1.63%","730.92M"
"1829","0RON","BFF Bank S.p.A.","1.39B","8.47","1.99%","347.03M"
"1830","0IJ7","Caisse Régionale de Crédit Agricole Mutuel du Languedoc Société coopérative","1.38B","84.30","-0.84%","505.11M"
"1831","0ABE","Ariston Holding N.V.","1.38B","4.630","-0.39%","2.30B"
"1832","0K9H","Faes Farma, S.A.","1.38B","5.10","-2.11%","498.51M"
"1833","0KCP","Tessenderlo Group NV","1.38B","25.95","1.27%","2.35B"
"1834","0QO2","Burkhalter Holding AG","1.38B","139.35","1.75%","1.09B"
"1835","0HQ1","Azenta, Inc.","1.37B","38.83","2.24%","441.77M"
"1836","0NY3","STEF SA","1.37B","127.60","1.75%","4.24B"
"1837","RSG","Resolute Mining Limited","1.37B","65.20","-1.95%","662.01M"
"1838","0R3I","Scatec ASA","1.37B","116.40","1.53%","278.42M"
"1839","0KBV","Realia Business, S.A.","1.37B","1.040","2.97%","115.68M"
"1840","0FB0","Mota-Engil, SGPS, S.A.","1.35B","4.993","0.14%","5.11B"
"1841","OXIG","Oxford Instruments plc","1.35B","2,410.00","3.66%","481.80M"
"1842","BOY","Bodycote plc","1.35B","766.50","0.33%","727.10M"
"1843","0OA9","Nolato AB (publ)","1.35B","61.25","0.66%","755.72M"
"1844","0A9C","Southern Cross Gold Consolidated Ltd.","1.34B","10.38","36.94%","-"
"1845","0LJB","Uniti Group Inc.","1.34B","7.41","-3.87%","1.20B"
"1846","0R43","NP3 Fastigheter AB (publ)","1.34B","266.75","1.04%","176.69M"
"1847","0JWO","Atea ASA","1.34B","160.77","-1.49%","2.74B"
"1848","0L9J","Kontron AG","1.33B","24.74","1.06%","1.49B"
"1849","0GDU","Paradox Interactive AB (publ)","1.33B","155.20","-0.23%","159.98M"
"1850","0IDA","Dynavax Technologies Corporation","1.33B","15.67","0.03%","245.88M"
"1851","CURY","Currys plc","1.32B","125.80","-0.16%","9.02B"
"1852","0H7I","LANXESS Aktiengesellschaft","1.32B","18.45","3.94%","5.14B"
"1853","0K7J","Newell Brands Inc.","1.32B","4.212","0.05%","5.40B"
"1854","0HXI","Metrovacesa S.A.","1.32B","9.92","2.06%","475.95M"
"1855","WIZZ","Wizz Air Holdings Plc","1.32B","1,274.00","-1.55%","4.84B"
"1856","0JSP","LTC Properties, Inc.","1.31B","36.32","0.53%","168.86M"
"1857","0OHK","Stolt-Nielsen Limited","1.31B","354.00","6.31%","2.07B"
"1858","0F0J","Kitron ASA","1.31B","80.94","3.83%","580.63M"
"1859","0A70","Ameresco, Inc.","1.31B","30.40","-3.80%","1.40B"
"1860","0R40","Rai Way S.p.A.","1.30B","5.61","0.16%","245.18M"
"1861","0ABI","Industrie De Nora S.p.A.","1.30B","7.47","-0.27%","787.72M"
"1862","ATYM","Atalaya Mining Copper, S.A.","1.29B","920.00","-1.39%","383.50M"
"1863","0G1T","Wavestone SA","1.29B","52.00","2.06%","823.93M"
"1864","FAN","Volution Group plc","1.29B","652.00","-0.76%","419.11M"
"1865","0FFY","Nokian Renkaat Oyj","1.29B","10.58","-0.99%","1.20B"
"1866","0RFX","Bell Food Group AG","1.29B","220.49","0.13%","4.42B"
"1867","0MGL","Métropole Télévision S.A.","1.29B","11.58","-4.30%","1.10B"
"1868","0JTT","Leggett & Platt, Incorporated","1.29B","12.59","0.84%","3.10B"
"1869","0NO1","TKH Group N.V.","1.29B","37.50","1.79%","1.46B"
"1870","0QNT","Implenia AG","1.28B","74.50","-0.27%","3.37B"
"1871","0R9X","Gränges AB (publ)","1.28B","152.19","-1.22%","2.16B"
"1872","RHIM","RHI Magnesita N.V.","1.28B","2,715.00","-0.91%","2.95B"
"1873","CKN","Clarkson PLC","1.28B","4,160.00","-","649.10M"
"1874","0I74","Daqo New Energy Corp.","1.28B","25.02","-1.18%","475.42M"
"1875","0ABY","Hemnet Group AB (publ)","1.27B","160.03","-0.30%","121.81M"
"1876","0RCO","Dometic Group AB (publ)","1.27B","48.10","-2.00%","1.72B"
"1877","0J74","Électricite de Strasbourg Société Anonyme","1.27B","197.00","2.07%","1.14B"
"1878","0R8W","Alimak Group AB (publ)","1.26B","146.00","-0.14%","552.50M"
"1879","0KA3","Ipsos SA","1.26B","34.84","2.71%","2.11B"
"1880","0KIZ","New Wave Group AB (publ)","1.25B","117.30","-0.87%","765.96M"
"1881","0O2B","Moltiply Group S.p.A.","1.25B","37.55","0.40%","541.24M"
"1882","0FGH","Norwegian Air Shuttle ASA","1.25B","16.18","0.87%","2.79B"
"1883","0Q8P","Prosegur Compañía de Seguridad, S.A.","1.25B","2.695","3.46%","4.36B"
"1884","0I3Z","Deutsche EuroShop AG","1.24B","18.94","0.21%","244.92M"
"1885","FOUR","4imprint Group plc","1.24B","4,430.00","1.14%","991.55M"
"1886","DWL","Dowlais Group plc","1.24B","94.35","0.69%","4.23B"
"1887","0MWK","Lindab International AB (publ)","1.23B","205.50","0.31%","1.03B"
"1888","0O5C","AT & S Austria Technologie & Systemtechnik Aktiengesellschaft","1.23B","34.70","1.46%","1.43B"
"1889","0A0K","Nyfosa AB (publ)","1.23B","72.65","-1.36%","285.01M"
"1890","0SKN","SKAN Group AG","1.22B","55.41","-2.61%","304.83M"
"1891","0RC6","Pharma Mar, S.A.","1.22B","81.15","0.09%","156.48M"
"1892","0QHK","SeSa S.p.A.","1.22B","92.40","-2.58%","3.00B"
"1893","0HB0","Agios Pharmaceuticals, Inc.","1.21B","27.68","-1.45%","33.32M"
"1894","0GJN","Wüstenrot & Württembergische AG","1.21B","14.70","-1.34%","4.83B"
"1895","0A32","UP Fintech Holding Limited","1.20B","10.32","6.62%","364.19M"
"1896","0MJ1","Palfinger AG","1.20B","36.80","-1.87%","2.01B"
"1897","KLR","Keller Group plc","1.20B","1,740.00","1.87%","2.95B"
"1898","0QKD","Forbo Holding AG","1.20B","910.99","-0.65%","1.01B"
"1899","NBS","Nationwide Building Society","1.20B","131.00","0.38%","5.38B"
"1900","KNOS","Kainos Group plc","1.19B","1,000.00","-1.19%","380.27M"
"1901","0MSD","CompuGroup Medical SE & Co. KGaA","1.19B","26.70","64.61%","1.03B"
"1902","0MHP","DNO ASA","1.19B","16.02","-2.57%","869.74M"
"1903","0A37","Betsson AB (publ)","1.18B","108.10","-18.78%","1.05B"
"1904","0OPS","Clariane SE","1.18B","3.796","1.06%","4.55B"
"1905","GNC","Greencore Group plc","1.18B","273.50","-0.55%","1.95B"
"1906","0QXP","Aker Solutions ASA","1.18B","32.77","0.79%","4.56B"
"1907","0MT8","Drägerwerk AG & Co. KGaA","1.17B","69.20","6.79%","2.98B"
"1908","IHP","IntegraFin Holdings plc","1.17B","353.00","1.44%","156.80M"
"1909","0Q7U","Fluxys Belgium SA","1.17B","18.25","-1.08%","629.81M"
"1910","0MFY","ARYZTA AG","1.17B","50.93","-2.61%","1.91B"
"1911","0RD8","Xior Student Housing NV","1.17B","28.65","-1.29%","191.17M"
"1912","0A26","Ellington Financial Inc.","1.16B","12.59","-0.16%","245.36M"
"1913","WOSG","Watches of Switzerland Group PLC","1.16B","490.00","2.60%","1.71B"
"1914","0AMJ","Trisura Group Ltd.","1.16B","38.64","1.10%","1.68B"
"1915","0QZS","Tripadvisor, Inc.","1.16B","13.43","-2.61%","1.41B"
"1916","BREE","Breedon Group plc","1.15B","332.80","-2.06%","1.63B"
"1917","0QS5","Bossard Holding AG","1.15B","160.00","-2.32%","940.65M"
"1918","0R86","Invisio AB (publ)","1.15B","307.00","0.99%","130.05M"
"1919","CRN","Cairn Homes plc","1.15B","184.80","0.87%","667.07M"
"1920","0A44","Jumia Technologies AG","1.14B","13.30","-2.37%","128.87M"
"1921","0RJT","Redcare Pharmacy NV","1.14B","65.47","-1.63%","2.46B"
"1922","0JG5","Bittium Oyj","1.14B","36.75","0.82%","76.91M"
"1923","0MDR","Liberty Latin America Ltd.","1.14B","7.13","-0.01%","3.30B"
"1924","0MDS","Liberty Latin America Ltd.","1.14B","7.43","2.89%","3.30B"
"1925","0JOX","JinkoSolar Holding Co., Ltd.","1.13B","29.62","-0.43%","7.17B"
"1926","0J04","PORR AG","1.13B","32.95","1.38%","5.42B"
"1927","0RC9","HORNBACH Holding AG & Co. KGaA","1.13B","80.83","-0.08%","5.59B"
"1928","0J1N","SpareBank 1 Nord-Norge","1.13B","148.36","0.71%","483.32M"
"1929","0RQO","Bonesupport Holding AB (publ)","1.12B","211.00","-6.07%","88.36M"
"1930","0FBS","Orange Belgium S.A.","1.12B","19.25","-0.39%","1.70B"
"1931","0J5H","Himax Technologies, Inc.","1.12B","8.84","2.51%","644.49M"
"1932","0UHC","Altius Minerals Corporation","1.12B","42.85","-1.72%","27.45M"
"1933","0K45","NCR Voyix Corporation","1.12B","10.74","-1.87%","1.97B"
"1934","PRN","Princes Group plc","1.12B","457.00","-0.65%","1.71B"
"1935","0QU6","HIAG Immobilien Holding AG","1.11B","117.23","-0.70%","104.14M"
"1936","0ZPV","Jenoptik AG","1.11B","22.07","0.41%","919.89M"
"1937","0TMV","Five9, Inc.","1.11B","18.38","-3.36%","838.77M"
"1938","0RAI","Europris ASA","1.10B","90.50","-2.16%","1.09B"
"1939","0QO3","OC Oerlikon Corporation AG","1.10B","3.573","1.36%","2.13B"
"1940","0N7N","Compagnie des Alpes SA","1.10B","24.80","-0.80%","1.22B"
"1941","0OHY","Aegean Airlines S.A.","1.10B","14.42","-1.77%","1.62B"
"1942","0RV1","Terveystalo Oyj","1.09B","9.87","0.31%","1.14B"
"1943","0LH0","Trupanion, Inc.","1.09B","32.80","-3.64%","1.04B"
"1944","0NWC","secunet Security Networks Aktiengesellschaft","1.09B","195.80","-0.81%","371.88M"
"1945","TEP","Telecom Plus Plc","1.09B","1,366.00","-0.29%","1.88B"
"1946","0XGH","Canadian Solar Inc.","1.09B","8.62","-24.15%","4.39B"
"1947","OXB","Oxford Biomedica plc","1.09B","899.00","-1.53%","151.21M"
"1948","0RP4","Italmobiliare S.p.A.","1.08B","29.50","-0.34%","627.40M"
"1949","0RVK","Befesa S.A.","1.08B","31.26","-1.98%","1.06B"
"1950","0JBU","Intellia Therapeutics, Inc.","1.08B","12.69","4.12%","42.80M"
"1951","0F6L","Etablissements Maurel & Prom S.A.","1.08B","6.25","4.25%","499.95M"
"1952","0AAN","OVH Groupe S.A.","1.08B","8.13","-0.73%","939.21M"
"1953","0HKD","Axogen, Inc.","1.07B","31.39","-0.27%","159.73M"
"1954","0M0F","Tandem Diabetes Care, Inc.","1.07B","20.58","-3.04%","749.15M"
"1955","0JSZ","Ladder Capital Corp","1.06B","11.10","-0.02%","173.70M"
"1956","0JBD","Innovative Industrial Properties, Inc.","1.06B","51.01","1.67%","205.36M"
"1957","SUPR","Supermarket Income REIT plc","1.06B","85.20","0.47%","114.77M"
"1958","0DJN","Alma Media Oyj","1.06B","14.88","4.02%","282.28M"
"1959","0OIY","Caltagirone SpA","1.06B","9.98","2.46%","1.90B"
